13002489,5603296,5658508,5613384,5637220,5657752,5678924,5709864,5657824,5746844,5675668,5687028,0
4655342,2158896,2237580,2185656,2200268,2195220,2158924,2202520,2181520,2190360,2174028,0,5687028
4741478,2172040,2213676,2173016,2271788,2190616,2179932,2237964,2172896,2211664,0,2174028,5675668
7729476,2268092,2282476,2209856,2170504,2163628,2228800,2274636,2231000,0,2211664,2190360,5746844
4646763,2174468,2219648,2149648,2195144,2232252,2192468,2137112,0,2231000,2172896,2181520,5657824
4852494,2209236,2225160,2190388,2218308,2231656,2174808,0,2137112,2274636,2237964,2202520,5709864
4682686,2204560,2147316,2167292,2191872,2168648,0,2174808,2192468,2228800,2179932,2158924,5678924
4727938,2228256,2213268,2166308,2217172,0,2168648,2231656,2232252,2163628,2190616,2195220,5657752
10262798,2207508,2195204,2145600,0,2217172,2191872,2218308,2195144,2170504,2271788,2200268,5637220
4763782,2191480,2179860,0,2145600,2166308,2167292,2190388,2149648,2209856,2173016,2185656,5613384
4208814,2147552,0,2179860,2195204,2213268,2147316,2225160,2219648,2282476,2213676,2237580,5658508
3936434,0,2147552,2191480,2207508,2228256,2204560,2209236,2174468,2268092,2172040,2158896,5603296
0,3936434,4208814,4763782,10262798,4727938,4682686,4852494,4646763,7729476,4741478,4655342,13002489

