18620935,13477348,16790353,12266335,11125803,10476745,10542254,10943091,15956821,0
23436643,19741877,21335790,19588686,15407457,16932301,19614124,287657339,0,15956821
29242188,25147210,25748882,18163343,7512969,13776756,17500344,0,287657339,10943091
15904732,14820232,12100389,12585591,16698956,12309533,0,17500344,19614124,10542254
17371358,16770917,13519076,11181908,15282922,0,12309533,13776756,16932301,10476745
19956626,20019251,14982458,16795761,0,15282922,16698956,7512969,15407457,11125803
15587188,13229646,16201612,0,16795761,11181908,12585591,18163343,19588686,12266335
15866234,13810377,0,16201612,14982458,13519076,12100389,25748882,21335790,16790353
19540535,0,13810377,13229646,20019251,16770917,14820232,25147210,19741877,13477348
0,19540535,15866234,15587188,19956626,17371358,15904732,29242188,23436643,18620935

