15,20878912,10815111,153814422,84411577
14,20730821,10755248,152758378,83943737
13,20911229,10829273,154054630,84522389
12,21046517,10881871,155012254,84932469
11,21047291,10883655,155018662,84947949
9,20913787,10828733,154061756,84516303
10,21021811,10871396,154832210,84850421
8,20937663,10836967,154230831,84579317
7,20945578,10840857,154289342,84610821
6,20961053,10847623,154398518,84665633
5,20917035,10830232,154085902,84528885
4,20792794,10776712,153193626,84111273
3,20864518,10809368,153711314,84365829
2,20861439,10810157,153693246,84373593
1,21069584,10891937,155179231,85013705
0,85794100,53114527,647626181,417361742
