13547183,1547956,1521396,1582840,2197564,1384284,1463768,1362848,1436368,1590084,1406060,1443028,1598520,0
15133319,1630792,1669516,1662960,2490076,1485864,1483280,1440480,1501160,1689624,1461560,1519848,0,1598520
25203083,1413716,1487128,1495704,1785580,1547444,1587344,1564768,1596480,1532116,1547240,0,1519848,1443028
35991915,1425212,1443064,1487900,1771992,1538876,1537964,1539960,1534524,1483544,0,1547240,1461560,1406060
15652871,1594340,1699408,1636840,1676048,1462900,1504876,1455516,1521812,0,1483544,1532116,1689624,1590084
25469331,1507096,1461256,1479228,1738200,1527452,1576696,1544500,0,1521812,1534524,1596480,1501160,1436368
33236835,1385252,1414996,1454728,1779784,1549364,1541848,0,1544500,1455516,1539960,1564768,1440480,1362848
29942323,1394104,1470836,1466808,1757644,1538604,0,1541848,1576696,1504876,1537964,1587344,1483280,1463768
38223691,1395688,1420604,1415136,1772028,0,1538604,1549364,1527452,1462900,1538876,1547444,1485864,1384284
40421239,1713380,1805240,1855600,0,1772028,1757644,1779784,1738200,1676048,1771992,1785580,2490076,2197564
15340747,1642384,1652932,0,1855600,1415136,1466808,1454728,1479228,1636840,1487900,1495704,1662960,1582840
14745387,1662880,0,1652932,1805240,1420604,1470836,1414996,1461256,1699408,1443064,1487128,1669516,1521396
14571700,0,1662880,1642384,1713380,1395688,1394104,1385252,1507096,1594340,1425212,1413716,1630792,1547956
0,14571700,14745387,15340747,40421239,38223691,29942323,33236835,25469331,15652871,35991915,25203083,15133319,13547183

