8282435,1018580,1415432,901752,1263220,2374136,665164,1672812,2548172,3385024,0
7879223,3386364,2619156,2823352,2705624,4114864,2799676,4106388,4295548,0,3385024
9139015,2053092,2327364,1828916,2436028,4750476,1358192,4451152,0,4295548,2548172
12334911,1492928,1910716,851456,1354368,1720568,1346188,0,4451152,4106388,1672812
5709027,684268,409104,220740,407364,1468288,0,1346188,1358192,2799676,665164
9320371,1786428,2115908,1445924,2106528,0,1468288,1720568,4750476,4114864,2374136
6532463,499692,999384,533700,0,2106528,407364,1354368,2436028,2705624,1263220
6613679,240096,533484,0,533700,1445924,220740,851456,1828916,2823352,901752
7897987,866188,0,533484,999384,2115908,409104,1910716,2327364,2619156,1415432
7817904,0,866188,240096,499692,1786428,684268,1492928,2053092,3386364,1018580
0,7817904,7897987,6613679,6532463,9320371,5709027,12334911,9139015,7879223,8282435

