5508101,304705,308981,313990,325828,323350,325054,323118,438163,325389,0
4425660,313647,322402,328534,331011,323671,324755,327920,397180,0,325389
4489481,388431,391577,408150,391552,380712,390680,388506,0,397180,438163
5312571,308458,311319,316742,324682,324330,327953,0,388506,327920,323118
5323638,305129,306785,315678,324112,325555,0,327953,390680,324755,325054
4635868,310057,320066,315140,320561,0,325555,324330,380712,323671,323350
5438608,309261,306043,316360,0,320561,324112,324682,391552,331011,325828
2562183,360438,362724,0,316360,315140,315678,316742,408150,328534,313990
2555262,358228,0,362724,306043,320066,306785,311319,391577,322402,308981
2535842,0,358228,360438,309261,310057,305129,308458,388431,313647,304705
0,2535842,2555262,2562183,5438608,4635868,5323638,5312571,4489481,4425660,5508101

