35,1812321,642519,12171613,4545608
34,35412397,18633047,157593084,78328954
33,34271675,18233193,153052106,76792379
32,33214435,17681783,148235264,75125311
31,52135641,27641863,233198892,116199231
30,49159537,26173516,220074006,111060305
29,47393429,25170354,211710755,106987761
28,49378226,26400598,221031282,113053604
27,51458788,26322631,220396464,118167550
26,43426312,22161852,186394734,99080636
25,52620345,25671193,220117655,115720846
24,48098178,24292118,205717226,109046959
23,4323382,1488961,31943485,10287019
22,5095497,1745665,37667806,12056901
21,4684612,1611833,34614895,11134453
20,5848737,2009637,43225346,13881746
19,7084750,2428288,52371743,16772393
18,7042156,2413848,52056199,16672344
17,7132513,2447142,52719690,16902930
16,6764664,2324347,49994135,16055992
15,6900995,2369270,51005357,16365673
14,7242544,2487159,53528520,17180080
13,6357641,2185392,46984390,15096400
12,1816,1312,10561,7986
11,1572517,563207,7140027,2303918
10,41964721,14714724,189117247,59034040
9,1815,1306,10549,7946
8,41977841,14717446,189179428,59048575
7,1704,1232,9783,7396
6,42088672,14758884,189689633,59219847
5,1706,1235,9795,7416
4,41970871,14718876,189176217,59069241
3,42342654,14832617,190841044,59533990
2,2037,1360,12796,9160
1,1392214,869948,23922763,11499028
0,2176439,615926,12719693,3602686
