15,22778415,6778386,124038364,58188508
14,21536464,6778391,119070584,58188516
13,20148836,6778314,113518599,58187008
11,13880505,6778428,88446624,58188640
4,19929784,6778302,112642343,58186960
7,16794744,6778277,100102071,58186836
5,16006133,6778562,96951118,58190548
9,14322055,6778325,90211319,58187052
6,16785708,6778327,100066095,58187072
10,14681213,6778655,91653087,58192080
8,15630255,6778294,95444135,58186928
12,18053410,6778309,105136855,58186988
3,18371683,6778690,106415086,58192408
2,18879183,6778380,108441372,58188472
1,18169183,6778287,105599827,58186924
0,8808801,6881886,68447510,58793729
