21539004,16751378,9099459,5620953,11504196,8877426,10235674,8921967,9196788,9738113,10742461,0
25339072,20592930,15481726,10880112,20318726,15742415,15682950,17856715,13861826,15790972,0,10742461
24940583,20379548,16524774,10199239,18380442,14459499,13557323,15865238,14729900,0,15790972,9738113
22257011,17368904,15817258,8310718,16715166,12893132,14389060,11386124,0,14729900,13861826,9196788
28016446,22283093,16669986,9738367,18489746,14400881,16631156,0,11386124,15865238,17856715,8921967
26029662,21013171,14192486,10497530,18822814,14778556,0,16631156,14389060,13557323,15682950,10235674
25020413,19842116,14767115,9841581,17962562,0,14778556,14400881,12893132,14459499,15742415,8877426
28897811,24829508,19982092,10887553,0,17962562,18822814,18489746,16715166,18380442,20318726,11504196
17466596,13641681,10670350,0,10887553,9841581,10497530,9738367,8310718,10199239,10880112,5620953
27811197,22691386,0,10670350,19982092,14767115,14192486,16669986,15817258,16524774,15481726,9099459
30787475,0,22691386,13641681,24829508,19842116,21013171,22283093,17368904,20379548,20592930,16751378
0,30787475,27811197,17466596,28897811,25020413,26029662,28016446,22257011,24940583,25339072,21539004

