31561760,1946013,2810033,4070902,3926662,2552648,629859,2293096,4124600,4240032,22944833,3662632,0
21279444,8780475,7855185,13548397,8158124,3134637,2738559,11491611,9389059,10862374,8939728,0,3662632
29873770,18218634,16983841,22968851,9105851,20285596,20028176,6543038,11477958,53385549,0,8939728,22944833
19187124,8247257,10505674,10700827,10046717,3092210,2639758,7638796,16510544,0,53385549,10862374,4240032
22772395,8345116,8469320,10973688,9859231,3673032,3044138,6579652,0,16510544,11477958,9389059,4124600
17398268,6864529,10887267,12457273,10234671,2037892,1500362,0,6579652,7638796,6543038,11491611,2293096
17808866,1377785,2167253,3614516,2724485,2454128,0,1500362,3044138,2639758,20028176,2738559,629859
18906247,3046177,3534344,4996252,3395735,0,2454128,2037892,3673032,3092210,20285596,3134637,2552648
22592044,9469159,11484227,15565030,0,3395735,2724485,10234671,9859231,10046717,9105851,8158124,3926662
45491563,12859187,15726078,0,15565030,4996252,3614516,12457273,10973688,10700827,22968851,13548397,4070902
27196858,8151203,0,15726078,11484227,3534344,2167253,10887267,8469320,10505674,16983841,7855185,2810033
32606308,0,8151203,12859187,9469159,3046177,1377785,6864529,8345116,8247257,18218634,8780475,1946013
0,32606308,27196858,45491563,22592044,18906247,17808866,17398268,22772395,19187124,29873770,21279444,31561760

