5521050,2892391,4187747,1730296,3964800,2957821,4472604,1879013,2216526,23282049,5770955,4483047,5428837,0
15160731,13483967,19632443,5032108,24213457,12765999,12699089,7486153,5820536,10190249,12045365,14682126,0,5428837
17514983,10295186,14826602,4324552,19079472,12109815,13404109,6272644,4563250,13552408,15718365,0,14682126,4483047
13233016,10185134,14132084,5067216,17685289,11589436,17697248,7019889,5069654,67629793,0,15718365,12045365,5770955
23500460,21624890,22838328,22990845,16425508,18049267,12658913,23395753,21937836,0,67629793,13552408,10190249,23282049
5749085,3191890,3949508,2310131,3683800,3647489,4673475,1218435,0,21937836,5069654,4563250,5820536,2216526
6580210,3408169,4510568,1468952,4394302,4988635,5655829,0,1218435,23395753,7019889,6272644,7486153,1879013
14454324,12920386,14953791,4201817,19851930,9907994,0,5655829,4673475,12658913,17697248,13404109,12699089,4472604
25108936,12617270,14962272,2942762,14819974,0,9907994,4988635,3647489,18049267,11589436,12109815,12765999,2957821
22833182,14850597,19057253,3417155,0,14819974,19851930,4394302,3683800,16425508,17685289,19079472,24213457,3964800
5581632,3058414,3568821,0,3417155,2942762,4201817,1468952,2310131,22990845,5067216,4324552,5032108,1730296
31602236,16217443,0,3568821,19057253,14962272,14953791,4510568,3949508,22838328,14132084,14826602,19632443,4187747
33340001,0,16217443,3058414,14850597,12617270,12920386,3408169,3191890,21624890,10185134,10295186,13483967,2892391
0,33340001,31602236,5581632,22833182,25108936,14454324,6580210,5749085,23500460,13233016,17514983,15160731,5521050

