1366662,122048,5916,4296,32,32,4428,13657,32,40,4312,32,32,32,4904,32,32,32,9457,10872,7809,8720,5508,17567,11421,14788,5560,5000,4464,4868,8952,6396,5460,5740,552505,2107191,1709102,524177,69106,148954,132437,82497,119710,61377,99415,82575,104337,78565,76025,83580,0
32400,140448,424,372,0,0,252,6952,0,8,228,0,0,0,7984,0,0,0,720,0,0,0,0,96,164,0,0,0,0,144,16604,9172,3344,5116,7968,5936,2312,2288,1212,2796,3872,2020,4412,2360,4828,5828,5396,4008,6092,0,83580
37299,136152,296,168,0,0,228,6376,0,8,260,0,0,0,9196,0,0,0,1008,0,164,0,0,256,288,0,0,0,144,0,16224,936,8968,14416,3984,4740,1380,968,628,496,1300,1068,2432,1200,2032,1848,16488,4964,0,6092,76025
37633,147132,444,384,0,0,312,7712,0,8,352,0,0,84,9364,0,0,0,876,0,0,144,0,112,432,0,0,0,0,0,15108,10944,12256,3200,2324,3572,816,764,724,528,1120,372,2452,420,1472,1072,12220,0,4964,4008,78565
50854,231204,908,524,0,0,384,11392,0,8,364,0,0,228,12636,0,0,0,432,288,288,0,0,160,596,0,0,0,0,0,31860,13580,6520,4136,9440,7360,2444,2496,1680,2484,3048,2516,6304,2552,2976,2380,0,12220,16488,5396,104337
34459,163291,276,324,0,0,180,3660,0,8,8312,0,0,0,120,0,0,0,288,144,0,0,164,112,144,0,6436,12,4160,16776,9060,568,0,0,3548,2112,1012,1124,416,1076,1104,856,4600,2688,5940,0,2380,1072,1848,5828,82575
42651,210577,256,156,0,0,120,5512,0,8,10492,0,0,0,192,0,0,0,164,0,0,0,144,128,144,0,1640,14992,10900,4996,12800,568,24,572,4084,5508,1256,1620,792,1492,2120,1256,6420,6440,0,5940,2976,1472,2032,4828,99415
27252,115512,288,84,0,0,116,4792,0,8,6640,0,0,0,248,0,0,0,288,144,0,0,0,388,0,0,6408,8268,4864,1056,6912,4,568,0,2224,1868,648,624,856,924,1384,532,1936,0,6440,2688,2552,420,1200,2360,61377
76579,144312,288,232,0,0,200,6612,0,8,7852,0,0,228,408,0,0,0,24,24,24,24,24,128,332,24,15604,4808,4536,1952,6012,1160,48,592,8972,6872,2400,2976,2992,2412,3716,3488,0,1936,6420,4600,6304,2452,2432,4412,119710
37966,157700,360,144,0,0,9008,4876,0,8,272,0,0,0,368,0,0,0,1152,144,0,0,2588,15268,9396,4840,144,0,0,0,6292,0,0,0,4164,2752,1488,1404,3720,7652,10632,0,3488,532,1256,856,2516,372,1068,2020,82497
47662,182672,416,212,0,0,11812,7144,0,8,340,0,0,0,376,0,0,0,1008,144,144,0,12816,10640,6160,8256,0,0,144,0,8584,0,0,0,4600,4208,820,2184,8088,9108,0,10632,3716,1384,2120,1104,3048,1120,1300,3872,132437
36765,210024,396,180,0,0,8724,5484,0,8,316,0,0,0,132,0,0,0,164,0,0,0,1596,1856,11992,10648,0,0,0,0,7340,0,0,0,3184,2116,800,1252,4848,0,9108,7652,2412,924,1492,1076,2484,528,496,2796,148954
27391,146677,16,36,0,0,5224,5508,0,8,36,0,0,0,84,0,0,0,288,144,0,0,12192,3204,1152,4804,0,0,0,0,5160,0,0,0,1996,1620,660,1808,0,4848,8088,3720,2992,856,792,416,1680,724,628,1212,69106
37747,186936,1620,7884,0,0,272,6272,0,8,200,0,0,0,260,0,0,0,11636,14636,1756,4172,84,112,160,16,0,144,0,0,9232,0,0,0,18504,9380,1032,0,1808,1252,2184,1404,2976,624,1620,1124,2496,764,968,2288,524177
32279,139328,4936,3128,0,0,212,6184,0,8,140,0,0,0,220,0,0,0,12668,1084,12188,3244,156,112,0,16,0,0,0,0,7508,0,0,0,12576,10868,0,1032,660,800,820,1488,2400,648,1256,1012,2444,816,1380,2312,1709102
101776,451952,15028,11312,0,0,808,18104,0,8,640,0,0,84,548,0,0,0,16332,23820,19644,21756,172,508,172,16,0,156,156,0,29524,0,0,8,51948,0,10868,9380,1620,2116,4208,2752,6872,1868,5508,2112,7360,3572,4740,5936,2107191
109740,514948,15433,12484,0,0,380,13060,0,8,416,0,0,84,496,0,0,0,20360,19572,20144,21716,180,488,608,0,0,0,288,144,37632,0,152,100,0,51948,12576,18504,1996,3184,4600,4164,8972,2224,4084,3548,9440,2324,3984,7968,552505
22202,117850,1520,2976,0,0,0,1440,0,8,0,0,0,0,25180,0,52,0,52,16,56,124,100,148,108,0,68,16,52,16,5000,452,9416,0,100,8,0,0,0,0,0,0,592,0,572,0,4136,3200,14416,5116,5740
21690,134445,2448,2048,0,0,0,1440,0,8,212,0,0,0,24928,0,0,0,336,16,16,84,20,212,32,52,160,0,68,60,8,4616,0,9416,152,0,0,0,0,0,0,0,48,568,24,0,6520,12256,8968,3344,5460
23774,156826,2160,2688,0,0,0,1200,0,8,36,0,0,240,26180,0,0,0,240,24,56,68,36,176,60,32,16,12,100,104,5276,0,4616,452,0,0,0,0,0,0,0,0,1160,4,568,568,13580,10944,936,9172,6396
25633,153963,2716,2532,0,0,0,1200,0,8,24,0,0,240,27985,0,0,0,16,48,40,40,108,112,200,0,60,44,20,280,0,5276,8,5000,37632,29524,7508,9232,5160,7340,8584,6292,6012,6912,12800,9060,31860,15108,16224,16604,8952
18982,134058,1424,2400,0,0,0,960,0,8,21356,0,52,0,96,0,0,0,204,136,32,88,0,112,92,0,6868,56,7220,0,280,104,60,16,144,0,0,0,0,0,0,0,1952,1056,4996,16776,0,0,0,144,4868
19208,148180,1708,2220,0,0,0,1032,0,8,21508,0,0,0,96,0,0,0,16,36,104,128,84,152,196,52,68,6840,0,7220,20,100,68,52,288,156,0,0,0,0,144,0,4536,4864,10900,4160,0,0,144,0,4464
20532,136176,2736,1376,0,0,0,1200,0,8,22556,0,0,0,112,0,0,0,272,16,48,16,80,156,0,76,6188,0,6840,56,44,12,0,16,0,156,0,144,0,0,0,0,4808,8268,14992,12,0,0,0,0,5000
21978,135900,2288,2176,0,0,0,960,0,8,24353,0,0,240,112,0,0,0,296,80,48,0,0,116,24,112,0,6188,68,6868,60,16,160,68,0,0,0,0,0,0,0,144,15604,6408,1640,6436,0,0,0,0,5560
22783,165688,3056,2720,0,0,23229,9372,52,8,0,0,0,0,0,0,0,0,300,36,32,52,8844,12716,3604,0,112,76,52,0,0,32,52,0,0,16,16,16,4804,10648,8256,4840,24,0,0,0,0,0,0,0,14788
20596,129146,3448,1712,0,0,23560,36516,0,8,408,0,0,0,308,0,0,0,0,220,212,144,5700,14728,0,3604,24,0,196,92,200,60,32,108,608,172,0,160,1152,11992,6160,9396,332,0,144,144,596,432,288,164,11421
22669,146824,3336,3032,0,0,24248,16364,0,8,248,0,0,12,260,0,0,0,656,276,544,248,780,0,14728,12716,116,156,152,112,112,176,212,148,488,508,112,112,3204,1856,10640,15268,128,388,128,112,160,112,256,96,17567
21580,141238,2992,1504,0,0,23060,4844,0,8,72,0,0,72,60,0,0,0,312,56,0,164,0,780,5700,8844,0,80,84,0,108,36,20,100,180,172,156,84,12192,1596,12816,2588,24,0,144,164,0,0,0,0,5508
39738,305345,32736,22252,52,0,12,2916,0,8,24,0,0,0,0,0,0,0,11100,10108,12568,0,164,248,144,52,0,16,128,88,40,68,84,124,21716,21756,3244,4172,0,0,0,0,24,0,0,0,0,144,0,0,8720
