29,1808567,645303,12159355,4569448
28,102890997,54538970,458807835,230154629
27,49674666,26543841,222825535,112915517
26,50857227,26993815,227682597,114326094
25,46467444,24620710,207141289,103865418
24,51066605,27227801,228323301,116191974
23,47219835,23962888,201970824,107263305
22,49285930,24298383,206739345,110107605
21,50337677,25935602,218921914,113870592
20,48746891,24255704,204937566,110837043
19,14099363,4843590,104201070,33460097
18,6569899,2254474,48560638,15572090
17,6631929,2275453,49019793,15717217
16,6325402,2170497,46752983,14992072
15,7580983,2598533,56039924,17948294
14,6516150,2238746,48157216,15464320
13,6398759,2198439,47290621,15186229
12,6685242,2296355,49408759,15862189
11,7666037,2632763,56659004,18187247
10,43535428,15276700,196247048,61330627
9,1806,1304,10485,7930
8,41971304,14717452,189153296,59048619
7,42087988,14758633,189683542,59216355
6,1703,1232,9775,7396
5,1701,1228,9759,7368
4,1708,1236,9811,7424
2,42292654,14832619,190641060,59534002
3,41971154,14718968,189178943,59070761
1,1392206,869943,23922715,11498996
0,2157634,609860,12615754,3572456
