2656763,226558,240278,233046,218267,217720,220329,220599,529711,234936,217677,221738,0
3957788,215413,219981,220990,224615,222791,223007,223154,295576,223973,221491,0,221738
5047864,208093,212135,215388,220428,226625,220386,223905,275368,219037,0,221491,217677
2831140,227143,232508,232080,221195,219600,219983,221545,277718,0,219037,223973,234936
4192787,336190,353947,359508,273091,276418,273712,327165,0,277718,275368,295576,529711
4332065,212934,218824,219427,218586,221748,217816,0,327165,221545,223905,223154,220599
4663883,218336,209599,216426,220864,217454,0,217816,273712,219983,220386,223007,220329
5038662,208784,213208,213352,220154,0,217454,221748,276418,219600,226625,222791,217720
4624621,211690,213658,214185,0,220154,220864,218586,273091,221195,220428,224615,218267
2496914,235468,235778,0,214185,213352,216426,219427,359508,232080,215388,220990,233046
2411242,232000,0,235778,213658,213208,209599,218824,353947,232508,212135,219981,240278
2421825,0,232000,235468,211690,208784,218336,212934,336190,227143,208093,215413,226558
0,2421825,2411242,2496914,4624621,5038662,4663883,4332065,4192787,2831140,5047864,3957788,2656763

