12,48306633,192990,196738636,1820240
13,38940445,191319,159267447,1807892
8,20880020,211367,87209103,2010760
3,30238091,209710,124623247,1996752
10,22045047,280227,93374871,2676668
4,19500913,202635,81664115,1907480
6,22489751,192034,93463375,1815208
9,21192295,192203,88271735,1808784
11,25794027,196524,106729507,1854916
7,18057102,202033,75888703,1904068
5,24565111,194039,101768027,1821932
2,36518473,298260,151427759,2827832
1,34407411,314842,143351071,2978888
0,27800158,511609,117359469,4192542
