2945760,330252,220465,544668,192632,167627,299418,252917,242878,312468,195976,187155,310934,0
2986564,466947,378181,647101,353778,313406,617785,310690,633550,907650,467605,779452,0,310934
2490161,117527,115363,485469,181008,324621,143683,494878,297612,394890,146735,0,779452,187155
3223981,159635,72466,433608,59233,244688,131756,372415,110459,256566,0,146735,467605,195976
2409657,284442,200598,581439,118890,278909,173022,459774,319868,0,256566,394890,907650,312468
3164359,199510,97280,439038,156606,261868,178750,415257,0,319868,110459,297612,633550,242878
2157561,175742,193752,382461,185075,110720,169705,0,415257,459774,372415,494878,310690,252917
2150287,153488,70128,404261,92277,109445,0,169705,178750,173022,131756,143683,617785,299418
1975826,353674,233539,525250,296794,0,109445,110720,261868,278909,244688,324621,313406,167627
1905316,166965,101322,491033,0,296794,92277,185075,156606,118890,59233,181008,353778,192632
1884650,460840,452889,0,491033,525250,404261,382461,439038,581439,433608,485469,647101,544668
1916707,294682,0,452889,101322,233539,70128,193752,97280,200598,72466,115363,378181,220465
2456776,0,294682,460840,166965,353674,153488,175742,199510,284442,159635,117527,466947,330252
0,2456776,1916707,1884650,1905316,1975826,2150287,2157561,3164359,2409657,3223981,2490161,2986564,2945760

