                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   21588177 |    3793859 |    3824878 |    4059195 |    3882415 |    3955927 |    3376361 |    3509510
  Cycles                             |   14333100 |   14333100 |   14333100 |   14333100 |   14333100 |   14333100 |   14333100 |   14333100
  IPC                                |       1.51 |       0.26 |       0.27 |       0.28 |       0.27 |       0.28 |       0.24 |       0.24
  Time (ns)                          |   14333100 |   14333100 |   14333100 |   14333100 |   14333100 |   14333100 |   14333100 |   14333100
  Idle time (ns)                     |       1374 |   12107808 |   12108607 |   12108929 |   12108966 |   12108901 |   12109338 |   12109749
  Idle time (%)                      |       0.0% |      84.5% |      84.5% |      84.5% |      84.5% |      84.5% |      84.5% |      84.5%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    2441208 |    1114409 |    1132865 |    1229797 |    1151010 |    1183123 |     940002 |     995563
  num incorrect                      |     162230 |      14963 |      14063 |      10926 |      14117 |      13063 |      21590 |      19500
  misprediction rate                 |      6.23% |      1.32% |      1.23% |      0.88% |      1.21% |      1.09% |      2.25% |      1.92%
  mpki                               |       7.51 |       3.94 |       3.68 |       2.69 |       3.64 |       3.30 |       6.39 |       5.56
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2550761 |     131626 |     123831 |     104175 |     126329 |     116424 |     167967 |     159341
    num misses                       |        176 |         27 |         27 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.01% |      0.02% |      0.02% |      0.03% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    5078462 |     839297 |     839588 |     863090 |     850044 |     855953 |     797961 |     812950
    num misses                       |       2379 |       1086 |       1048 |        970 |       1091 |       1076 |       1011 |       1045
    miss rate                        |      0.05% |      0.13% |      0.12% |      0.11% |      0.13% |      0.13% |      0.13% |      0.13%
    mpki                             |       0.11 |       0.29 |       0.27 |       0.24 |       0.28 |       0.27 |       0.30 |       0.30
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       2555 |       1113 |       1075 |        997 |       1118 |       1103 |       1038 |       1072
    num misses                       |        674 |        186 |        200 |        183 |        186 |        184 |        179 |        177
    miss rate                        |     26.38% |     16.71% |     18.60% |     18.36% |     16.64% |     16.68% |     17.24% |     16.51%
    mpki                             |       0.03 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2550761 |     131626 |     123831 |     104175 |     126329 |     116424 |     167967 |     159341
    num cache misses                 |       3142 |        172 |        172 |        172 |        172 |        174 |        172 |        170
    miss rate                        |      0.12% |      0.13% |      0.14% |      0.17% |      0.14% |      0.15% |      0.10% |      0.11%
    mpki                             |       0.15 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    5078462 |     839297 |     839588 |     863090 |     850044 |     855953 |     797961 |     812950
    num cache misses                 |      52815 |      26007 |      26065 |      25836 |      26079 |      26000 |      26183 |      26257
    miss rate                        |      1.04% |      3.10% |      3.10% |      2.99% |      3.07% |      3.04% |      3.28% |      3.23%
    mpki                             |       2.45 |       6.86 |       6.81 |       6.36 |       6.72 |       6.57 |       7.75 |       7.48
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      58406 |      26428 |      26481 |      26214 |      27047 |      26934 |      27235 |      27285
    num cache misses                 |      44821 |      23714 |      23808 |      23627 |      23822 |      23739 |      23899 |      23942
    miss rate                        |     76.74% |     89.73% |     89.91% |     90.13% |     88.08% |     88.14% |     87.75% |     87.75%
    mpki                             |       2.08 |       6.25 |       6.22 |       5.82 |       6.14 |       6.00 |       7.08 |       6.82
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      47610 |      23985 |      24071 |      23850 |      24633 |      24501 |      24787 |      24804
    num cache misses                 |      32333 |      13527 |      13447 |      13471 |      14502 |      14123 |      14256 |      14241
    miss rate                        |     67.91% |     56.40% |     55.86% |     56.48% |     58.87% |     57.64% |     57.51% |     57.41%
    mpki                             |       1.50 |       3.57 |       3.52 |       3.32 |       3.74 |       3.57 |       4.22 |       4.06
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      13712 |          0 |          0 |          0 |      13655 |          0 |          0 |          0
  average dram access latency (ns)   |      61.30 |        inf |        inf |        inf |      61.30 |        inf |        inf |        inf
  average dram queueing delay        |       0.05 |       0.00 |       0.00 |       0.00 |       0.05 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10565 |        296 |        254 |        260 |        212 |        205 |        193 |        199
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       3874 |       3674 |       3749 |       3672 |       4674 |       4487 |       4593 |       4562
