                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   12479236 |    4703672 |    4763354 |    4468996 |    4758043 |    4579649 |    4188853 |    4784752 |    4693880 |    4600376 |    4691922 |    4674937
  Cycles                             |   12000800 |   12000800 |   12000800 |   12000800 |    9000600 |    9000600 |   12000800 |   12000800 |   12000800 |   12000800 |    9000600 |    9000600
  IPC                                |       1.04 |       0.39 |       0.40 |       0.37 |       0.53 |       0.51 |       0.35 |       0.40 |       0.39 |       0.38 |       0.52 |       0.52
  Time (ns)                          |    3000200 |    3000200 |    3000200 |    3000200 |    3000200 |    3000200 |    3000200 |    3000200 |    3000200 |    3000200 |    3000200 |    3000200
  Idle time (ns)                     |       1632 |    2302030 |    2302601 |    2302603 |    2292791 |    2292691 |    2302621 |    2302528 |    2303207 |    2303046 |    2293174 |    2293131
  Idle time (%)                      |       0.1% |      76.7% |      76.7% |      76.7% |      76.4% |      76.4% |      76.7% |      76.7% |      76.8% |      76.8% |      76.4% |      76.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1565758 |    1498282 |    1525567 |    1391583 |    1540151 |    1459186 |    1260349 |    1531579 |    1491274 |    1447694 |    1508159 |    1499711
  num incorrect                      |      80884 |       5306 |       4465 |       8408 |       2507 |       5129 |      13119 |       4679 |       5755 |       7178 |       3752 |       4112
  misprediction rate                 |      4.91% |      0.35% |      0.29% |      0.60% |      0.16% |      0.35% |      1.03% |      0.30% |      0.38% |      0.49% |      0.25% |      0.27%
  mpki                               |       6.48 |       1.13 |       0.94 |       1.88 |       0.53 |       1.12 |       3.13 |       0.98 |       1.23 |       1.56 |       0.80 |       0.88
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1575474 |      30617 |      26258 |      43901 |      18646 |      29161 |      59949 |      26752 |      31266 |      37719 |      22774 |      24087
    num misses                       |        178 |         24 |         24 |         24 |         24 |         24 |         24 |         26 |         24 |         24 |         24 |         25
    miss rate                        |      0.01% |      0.08% |      0.09% |      0.05% |      0.13% |      0.08% |      0.04% |      0.10% |      0.08% |      0.06% |      0.11% |      0.10%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2981219 |     859737 |     865698 |     837906 |     854784 |     837115 |     812130 |     869136 |     858990 |     850244 |     848563 |     848058
    num misses                       |       2851 |        389 |        399 |        375 |        356 |        375 |        351 |        353 |        378 |        401 |        352 |        338
    miss rate                        |      0.10% |      0.05% |      0.05% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.05% |      0.04% |      0.04%
    mpki                             |       0.23 |       0.08 |       0.08 |       0.08 |       0.07 |       0.08 |       0.08 |       0.07 |       0.08 |       0.09 |       0.08 |       0.07
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       3029 |        413 |        423 |        399 |        380 |        399 |        375 |        379 |        402 |        425 |        376 |        363
    num misses                       |        650 |        166 |        164 |        166 |        166 |        156 |        161 |        156 |        168 |        157 |        165 |        156
    miss rate                        |     21.46% |     40.19% |     38.77% |     41.60% |     43.68% |     39.10% |     42.93% |     41.16% |     41.79% |     36.94% |     43.88% |     42.98%
    mpki                             |       0.05 |       0.04 |       0.03 |       0.04 |       0.03 |       0.03 |       0.04 |       0.03 |       0.04 |       0.03 |       0.04 |       0.03
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1575474 |      30617 |      26258 |      43901 |      18646 |      29161 |      59949 |      26752 |      31266 |      37719 |      22774 |      24087
    num cache misses                 |       2805 |        155 |        155 |        156 |        157 |        155 |        155 |        162 |        154 |        154 |        155 |        160
    miss rate                        |      0.18% |      0.51% |      0.59% |      0.36% |      0.84% |      0.53% |      0.26% |      0.61% |      0.49% |      0.41% |      0.68% |      0.66%
    mpki                             |       0.22 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.04 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
