                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    4846951 |    4819063 |    4746190 |    4730061 |    4517659 |    5053050 |    5282676 |    5122210 |    5688203 |    5661526 |    5108387 |    5146675
  Cycles                             |   11730400 |   11730400 |   11730400 |   11730400 |    2932600 |    2932600 |   11730400 |   11730400 |   11730400 |   11730400 |    2932600 |    2932600
  IPC                                |       0.41 |       0.41 |       0.40 |       0.40 |       1.54 |       1.72 |       0.45 |       0.44 |       0.48 |       0.48 |       1.74 |       1.75
  Time (ns)                          |    2932600 |    2932600 |    2932600 |    2932600 |    2932600 |    2932600 |    2932600 |    2932600 |    2932600 |    2932600 |    2932600 |    2932600
  Idle time (ns)                     |        374 |     459820 |     460589 |     461130 |     461541 |     461918 |     462320 |     462777 |     463247 |     463715 |     464114 |     464510
  Idle time (%)                      |       0.0% |      15.7% |      15.7% |      15.7% |      15.7% |      15.8% |      15.8% |      15.8% |      15.8% |      15.8% |      15.8% |      15.8%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     469307 |     667897 |     645252 |     642450 |     637476 |     850281 |     929103 |     874241 |    1308959 |    1309639 |    1132295 |    1144162
  num incorrect                      |       8435 |       2200 |       2172 |       2098 |       1996 |       1715 |       1692 |       1794 |       1606 |       1487 |       1370 |       1386
  misprediction rate                 |      1.77% |      0.33% |      0.34% |      0.33% |      0.31% |      0.20% |      0.18% |      0.20% |      0.12% |      0.11% |      0.12% |      0.12%
  mpki                               |       1.74 |       0.46 |       0.46 |       0.44 |       0.44 |       0.34 |       0.32 |       0.35 |       0.28 |       0.26 |       0.27 |       0.27
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     512291 |     373205 |     372881 |     371920 |     349163 |     336853 |     335377 |     336002 |     239492 |     236111 |     231061 |     231392
    num misses                       |        187 |         34 |         34 |         34 |         34 |         34 |         29 |         34 |         34 |         34 |         27 |         30
    miss rate                        |      0.04% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.04 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2397046 |    2038959 |    2025842 |    2018996 |    1896155 |    1940988 |    1976467 |    1952878 |    1723112 |    1706819 |    1605374 |    1613793
    num misses                       |       2131 |        363 |        434 |        421 |        481 |        409 |        368 |        339 |        203 |        277 |        209 |        136
