                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   12328557 |    4623592 |    4605843 |    4697341 |    4470981 |    4908613 |    4856894 |    4739429 |    4086911 |    4625525 |    4668491 |    4627766 |    4600661 |    4825272 |    4884779 |    4838376
  Cycles                             |    8837700 |    8837700 |    8837700 |    8837700 |   11783600 |   11783600 |   11783600 |   11783600 |    8837700 |    8837700 |    8837700 |    8837700 |   11783600 |   11783600 |   11783600 |   11783600
  IPC                                |       1.39 |       0.52 |       0.52 |       0.53 |       0.38 |       0.42 |       0.41 |       0.40 |       0.46 |       0.52 |       0.53 |       0.52 |       0.39 |       0.41 |       0.41 |       0.41
  Time (ns)                          |    2945900 |    2945900 |    2945900 |    2945900 |    2945900 |    2945900 |    2945900 |    2945900 |    2945900 |    2945900 |    2945900 |    2945900 |    2945900 |    2945900 |    2945900 |    2945900
  Idle time (ns)                     |       1421 |    2271246 |    2271704 |    2271807 |    2281855 |    2282175 |    2282175 |    2282275 |    2272142 |    2272286 |    2272340 |    2272488 |    2282326 |    2282488 |    2282699 |    2282898
  Idle time (%)                      |       0.0% |      77.1% |      77.1% |      77.1% |      77.5% |      77.5% |      77.5% |      77.5% |      77.1% |      77.1% |      77.1% |      77.1% |      77.5% |      77.5% |      77.5% |      77.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1524227 |    1490746 |    1481451 |    1523000 |    1404604 |    1602648 |    1577791 |    1524600 |    1240085 |    1487042 |    1507335 |    1490801 |    1459019 |    1562106 |    1588295 |    1569092
  num incorrect                      |      80136 |       3814 |       3961 |       2845 |       7755 |       1736 |       2565 |       4321 |      12290 |       4274 |       3438 |       3996 |       6456 |       3303 |       2562 |       2972
  misprediction rate                 |      4.99% |      0.26% |      0.27% |      0.19% |      0.55% |      0.11% |      0.16% |      0.28% |      0.98% |      0.29% |      0.23% |      0.27% |      0.44% |      0.21% |      0.16% |      0.19%
  mpki                               |       6.50 |       0.82 |       0.86 |       0.61 |       1.73 |       0.35 |       0.53 |       0.91 |       3.01 |       0.92 |       0.74 |       0.86 |       1.40 |       0.68 |       0.52 |       0.61
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1572525 |      21595 |      23213 |      17486 |      37656 |      12978 |      16727 |      22806 |      57140 |      23007 |      20101 |      21199 |      31756 |      19465 |      16016 |      18195
    num misses                       |        175 |         24 |         24 |         24 |         24 |         24 |         24 |         24 |         24 |         24 |         24 |         24 |         26 |         26 |         24 |         24
    miss rate                        |      0.01% |      0.11% |      0.10% |      0.14% |      0.06% |      0.18% |      0.14% |      0.11% |      0.04% |      0.10% |      0.12% |      0.11% |      0.08% |      0.13% |      0.15% |      0.13%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.00 |       0.00 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2945354 |     826569 |     825348 |     834018 |     821857 |     863753 |     860073 |     847399 |     778347 |     828327 |     832761 |     827245 |     835733 |     857514 |     863079 |     857662
    num misses                       |       1817 |        277 |        274 |        243 |        281 |        280 |        287 |        263 |        240 |        270 |        276 |        278 |        247 |        244 |        246 |        260
    miss rate                        |      0.06% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03%
    mpki                             |       0.15 |       0.06 |       0.06 |       0.05 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.05 |       0.05 |       0.05 |       0.05
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       1992 |        301 |        298 |        267 |        305 |        304 |        311 |        287 |        264 |        294 |        300 |        302 |        273 |        270 |        270 |        284
    num misses                       |        662 |        156 |        160 |        159 |        165 |        165 |        163 |        161 |        157 |        164 |        169 |        161 |        161 |        157 |        155 |        153
    miss rate                        |     33.23% |     51.83% |     53.69% |     59.55% |     54.10% |     54.28% |     52.41% |     56.10% |     59.47% |     55.78% |     56.33% |     53.31% |     58.97% |     58.15% |     57.41% |     53.87%
    mpki                             |       0.05 |       0.03 |       0.03 |       0.03 |       0.04 |       0.03 |       0.03 |       0.03 |       0.04 |       0.04 |       0.04 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1572525 |      21595 |      23213 |      17486 |      37656 |      12978 |      16727 |      22806 |      57140 |      23007 |      20101 |      21199 |      31756 |      19465 |      16016 |      18195
    num cache misses                 |       3345 |        157 |        156 |        155 |        156 |        155 |        155 |        155 |        155 |        154 |        154 |        155 |        162 |        162 |        155 |        155
    miss rate                        |      0.21% |      0.73% |      0.67% |      0.89% |      0.41% |      1.19% |      0.93% |      0.68% |      0.27% |      0.67% |      0.77% |      0.73% |      0.51% |      0.83% |      0.97% |      0.85%
    mpki                             |       0.27 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.04 |       0.03 |       0.03 |       0.03 |       0.04 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2945354 |     826569 |     825348 |     834018 |     821857 |     863753 |     860073 |     847399 |     778347 |     828327 |     832761 |     827245 |     835733 |     857514 |     863079 |     857662
    num cache misses                 |      37429 |       7556 |       7788 |       7496 |       8137 |       7422 |       7501 |       7626 |       8442 |       7606 |       7647 |       7580 |       7865 |       7548 |       7376 |       7521
    miss rate                        |      1.27% |      0.91% |      0.94% |      0.90% |      0.99% |      0.86% |      0.87% |      0.90% |      1.08% |      0.92% |      0.92% |      0.92% |      0.94% |      0.88% |      0.85% |      0.88%
    mpki                             |       3.04 |       1.63 |       1.69 |       1.60 |       1.82 |       1.51 |       1.54 |       1.61 |       2.07 |       1.64 |       1.64 |       1.64 |       1.71 |       1.56 |       1.51 |       1.55
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      43082 |       7812 |       8068 |       7737 |       8516 |       7647 |       7755 |       7909 |       9052 |       8019 |       8056 |       7975 |       8358 |       7960 |       7764 |       7931
    num cache misses                 |      29625 |       7175 |       7295 |       7116 |       7549 |       7109 |       7129 |       7212 |       7629 |       7193 |       7230 |       7199 |       7388 |       7193 |       7078 |       7178
    miss rate                        |     68.76% |     91.85% |     90.42% |     91.97% |     88.64% |     92.96% |     91.93% |     91.19% |     84.28% |     89.70% |     89.75% |     90.27% |     88.39% |     90.36% |     91.16% |     90.51%
    mpki                             |       2.40 |       1.55 |       1.58 |       1.51 |       1.69 |       1.45 |       1.47 |       1.52 |       1.87 |       1.56 |       1.55 |       1.56 |       1.61 |       1.49 |       1.45 |       1.48
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      33542 |       7277 |       7421 |       7204 |       7775 |       7180 |       7227 |       7340 |       8084 |       7452 |       7485 |       7440 |       7719 |       7443 |       7311 |       7433
    num cache misses                 |      23376 |       3611 |       3623 |       3582 |       3911 |       3659 |       3568 |       3763 |       4525 |       4324 |       4229 |       4250 |       4385 |       4277 |       4152 |       4173
    miss rate                        |     69.69% |     49.62% |     48.82% |     49.72% |     50.30% |     50.96% |     49.37% |     51.27% |     55.97% |     58.02% |     56.50% |     57.12% |     56.81% |     57.46% |     56.79% |     56.14%
    mpki                             |       1.90 |       0.78 |       0.79 |       0.76 |       0.87 |       0.75 |       0.73 |       0.79 |       1.11 |       0.93 |       0.91 |       0.92 |       0.95 |       0.89 |       0.85 |       0.86
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      13406 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      13326 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      82.52 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      82.23 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |      21.27 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |      20.98 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10420 |        147 |        151 |        129 |        158 |        137 |        123 |        124 |        126 |        117 |        112 |        132 |        125 |         94 |        125 |        103
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1162 |       1135 |       1182 |       1149 |       1332 |       1139 |       1164 |       1196 |       1750 |       1623 |       1556 |       1576 |       1684 |       1586 |       1530 |       1584
