                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   24541575 |    6506106 |    6589034 |    6865758 |    6578694 |    6720412 |    5877960 |    6153677
  Cycles                             |   17709600 |   17709600 |   17709600 |   17709600 |   17709600 |   17709600 |   17709600 |   17709600
  IPC                                |       1.39 |       0.37 |       0.37 |       0.39 |       0.37 |       0.38 |       0.33 |       0.35
  Time (ns)                          |    4427400 |    4427400 |    4427400 |    4427400 |    4427400 |    4427400 |    4427400 |    4427400
  Idle time (ns)                     |       2364 |    3470716 |    3470898 |    3471105 |    3471177 |    3471290 |    3471354 |    3471385
  Idle time (%)                      |       0.1% |      78.4% |      78.4% |      78.4% |      78.4% |      78.4% |      78.4% |      78.4%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    2899929 |    1958941 |    1997904 |    2122632 |    1992517 |    2052028 |    1671965 |    1797057
  num incorrect                      |     170164 |      15968 |      14676 |      11060 |      15064 |      13417 |      25075 |      21182
  misprediction rate                 |      5.54% |      0.81% |      0.73% |      0.52% |      0.75% |      0.65% |      1.48% |      1.16%
  mpki                               |       6.93 |       2.45 |       2.23 |       1.61 |       2.29 |       2.00 |       4.27 |       3.44
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    3166619 |      95206 |      87914 |      70810 |      88045 |      80566 |     127983 |     116417
    num misses                       |        176 |         24 |         26 |         24 |         24 |         24 |         24 |         24
    miss rate                        |      0.01% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.02% |      0.02%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    5703725 |    1311965 |    1319285 |    1346768 |    1317764 |    1333387 |    1246318 |    1277235
    num misses                       |       5599 |       3925 |       4005 |       3962 |       4119 |       3993 |       3938 |       3897
    miss rate                        |      0.10% |      0.30% |      0.30% |      0.29% |      0.31% |      0.30% |      0.32% |      0.31%
    mpki                             |       0.23 |       0.60 |       0.61 |       0.58 |       0.63 |       0.59 |       0.67 |       0.63
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       5775 |       3949 |       4031 |       3986 |       4143 |       4017 |       3962 |       3921
    num misses                       |        834 |        299 |        289 |        295 |        286 |        269 |        270 |        272
    miss rate                        |     14.44% |      7.57% |      7.17% |      7.40% |      6.90% |      6.70% |      6.81% |      6.94%
    mpki                             |       0.03 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    3166619 |      95206 |      87914 |      70810 |      88045 |      80566 |     127983 |     116417
    num cache misses                 |       3135 |        156 |        165 |        155 |        157 |        154 |        155 |        155
    miss rate                        |      0.10% |      0.16% |      0.19% |      0.22% |      0.18% |      0.19% |      0.12% |      0.13%
    mpki                             |       0.13 |       0.02 |       0.03 |       0.02 |       0.02 |       0.02 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    5703725 |    1311965 |    1319285 |    1346768 |    1317764 |    1333387 |    1246318 |    1277235
    num cache misses                 |      63516 |      28538 |      28480 |      27971 |      28530 |      28225 |      30024 |      28903
    miss rate                        |      1.11% |      2.18% |      2.16% |      2.08% |      2.17% |      2.12% |      2.41% |      2.26%
    mpki                             |       2.59 |       4.39 |       4.32 |       4.07 |       4.34 |       4.20 |       5.11 |       4.70
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      69208 |      29248 |      29159 |      28552 |      29704 |      29371 |      31397 |      30234
    num cache misses                 |      50149 |      25730 |      25730 |      25313 |      25767 |      25536 |      26037 |      25959
    miss rate                        |     72.46% |     87.97% |     88.24% |     88.66% |     86.75% |     86.94% |     82.93% |     85.86%
    mpki                             |       2.04 |       3.95 |       3.90 |       3.69 |       3.92 |       3.80 |       4.43 |       4.22
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      54604 |      26296 |      26253 |      25757 |      26801 |      26542 |      27270 |      27151
    num cache misses                 |      38533 |      14389 |      14310 |      14075 |      16278 |      15997 |      16261 |      16364
    miss rate                        |     70.57% |     54.72% |     54.51% |     54.65% |     60.74% |     60.27% |     59.63% |     60.27%
    mpki                             |       1.57 |       2.21 |       2.17 |       2.05 |       2.47 |       2.38 |       2.77 |       2.66
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      18211 |          0 |          0 |          0 |      18153 |          0 |          0 |          0
  average dram access latency (ns)   |      71.45 |        inf |        inf |        inf |      71.16 |        inf |        inf |        inf
  average dram queueing delay        |      10.19 |       0.00 |       0.00 |       0.00 |       9.91 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10629 |        498 |        490 |        488 |        409 |        375 |        389 |        396
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       3939 |       4120 |       4135 |       4066 |       5325 |       5248 |       5457 |       5470
