                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  154420504 |  146785060 |   33544585 |   42984057 |  127902785 |  137344422 |  118471176 |   99594925 |  243839157 |  109043077 |   90159192 |   80725357 |   71283660 |   24092698 |   61848169 |   52409209
  Cycles                             |  345031270 |  345031270 |  345031270 |  345031270 |  261747860 |  261747860 |  261747860 |  261747860 |  345031270 |  345031270 |  345031270 |  345031270 |  261747860 |  261747860 |  261747860 |  261747860
  IPC                                |       0.45 |       0.43 |       0.10 |       0.12 |       0.49 |       0.52 |       0.45 |       0.38 |       0.71 |       0.32 |       0.26 |       0.23 |       0.27 |       0.09 |       0.24 |       0.20
  Time (ns)                          |  118976300 |  118976300 |  118976300 |  118976300 |  118976300 |  118976300 |  118976300 |  118976300 |  118976300 |  118976300 |  118976300 |  118976300 |  118976300 |  118976300 |  118976300 |  118976300
  Idle time (ns)                     |   78591490 |   80577299 |  109930062 |  107401782 |   84291845 |   81596521 |   87137412 |   92121483 |   35840946 |   91031350 |   95244932 |   97375861 |   98429379 |  110971472 |  101096017 |  103827354
  Idle time (%)                      |      66.1% |      67.7% |      92.4% |      90.3% |      70.8% |      68.6% |      73.2% |      77.4% |      30.1% |      76.5% |      80.1% |      81.8% |      82.7% |      93.3% |      85.0% |      87.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   18221123 |   17773521 |    5197167 |    6242599 |   15675980 |   16723377 |   14626572 |   12530641 |   38199680 |   13581809 |   11487059 |   10434175 |    9384641 |    4148032 |    8336854 |    7290226
  num incorrect                      |     221989 |     221839 |     218313 |     221383 |     220012 |     222032 |     222185 |     220349 |     208880 |     221318 |     217419 |     221116 |     221033 |     214144 |     220592 |     218944
  misprediction rate                 |      1.20% |      1.23% |      4.03% |      3.42% |      1.38% |      1.31% |      1.50% |      1.73% |      0.54% |      1.60% |      1.86% |      2.08% |      2.30% |      4.91% |      2.58% |      2.92%
  mpki                               |       1.44 |       1.51 |       6.51 |       5.15 |       1.72 |       1.62 |       1.88 |       2.21 |       0.86 |       2.03 |       2.41 |       2.74 |       3.10 |       8.89 |       3.57 |       4.18
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   31457595 |   29360442 |    4194634 |    6291786 |   25166138 |   27263169 |   23068865 |   18874682 |      43145 |   20971713 |   16777530 |   14680506 |   12583226 |    2097593 |   10486090 |    8388938
    num misses                       |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |        109 |         16 |         16 |         16 |         16 |         16 |         16 |         16
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.25% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2406663 |    2707067 |    2708657 |    2708620 |    2705959 |    2706057 |    2706307 |    2706322 |   21427340 |    2707780 |    2707354 |    2707384 |    2706528 |    2706608 |    2706776 |    2706926
    num misses                       |    1034609 |    1039849 |    1025090 |    1033739 |    1039873 |    1040663 |    1039744 |    1037255 |   17531078 |    1037950 |    1032940 |    1036761 |    1038956 |    1017741 |    1034620 |    1032699
    miss rate                        |     42.99% |     38.41% |     37.84% |     38.16% |     38.43% |     38.46% |     38.42% |     38.33% |     81.82% |     38.33% |     38.15% |     38.29% |     38.39% |     37.60% |     38.22% |     38.15%
    mpki                             |       6.70 |       7.08 |      30.56 |      24.05 |       8.13 |       7.58 |       8.78 |      10.41 |      71.90 |       9.52 |      11.46 |      12.84 |      14.57 |      42.24 |      16.73 |      19.70
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1034625 |    1039865 |    1025106 |    1033755 |    1039889 |    1040679 |    1039760 |    1037271 |   17531187 |    1037966 |    1032956 |    1036777 |    1038972 |    1017757 |    1034636 |    1032715
    num misses                       |     968861 |     976349 |     948014 |     962024 |     974884 |     978189 |     976584 |     972251 |   16337000 |     975869 |     964326 |     970297 |     972908 |     935070 |     967358 |     964416
    miss rate                        |     93.64% |     93.89% |     92.48% |     93.06% |     93.75% |     94.00% |     93.92% |     93.73% |     93.19% |     94.02% |     93.36% |     93.59% |     93.64% |     91.88% |     93.50% |     93.39%
    mpki                             |       6.27 |       6.65 |      28.26 |      22.38 |       7.62 |       7.12 |       8.24 |       9.76 |      67.00 |       8.95 |      10.70 |      12.02 |      13.65 |      38.81 |      15.64 |      18.40
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   31457595 |   29360442 |    4194634 |    6291786 |   25166138 |   27263169 |   23068865 |   18874682 |      43145 |   20971713 |   16777530 |   14680506 |   12583226 |    2097593 |   10486090 |    8388938
    num cache misses                 |        142 |        133 |         95 |         99 |        116 |        125 |        112 |        109 |       1892 |        154 |        140 |        130 |        121 |         99 |        112 |        109
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      4.39% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2406663 |    2707067 |    2708657 |    2708620 |    2705959 |    2706057 |    2706307 |    2706322 |   21427340 |    2707780 |    2707354 |    2707384 |    2706528 |    2706608 |    2706776 |    2706926
    num cache misses                 |    1043070 |    1045971 |    1030366 |    1038843 |    1046934 |    1046998 |    1047283 |    1046270 |   18185300 |    1046478 |    1043532 |    1044312 |    1046446 |    1026505 |    1043646 |    1043866
    miss rate                        |     43.34% |     38.64% |     38.04% |     38.35% |     38.69% |     38.69% |     38.70% |     38.66% |     84.87% |     38.65% |     38.54% |     38.57% |     38.66% |     37.93% |     38.56% |     38.56%
    mpki                             |       6.75 |       7.13 |      30.72 |      24.17 |       8.19 |       7.62 |       8.84 |      10.51 |      74.58 |       9.60 |      11.57 |      12.94 |      14.68 |      42.61 |      16.87 |      19.92
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1682553 |    1696511 |    1708819 |    1680729 |    1699417 |    1700522 |    1711234 |    1771552 |   18749128 |    1719776 |    1690632 |    1690273 |    1694938 |    1647158 |    1681937 |    1727983
    num cache misses                 |     995930 |    1003432 |     972322 |     990081 |    1031490 |    1031522 |    1031639 |    1028598 |   17316332 |    1004979 |     997083 |    1000903 |    1028838 |     995098 |    1022627 |    1021764
    miss rate                        |     59.19% |     59.15% |     56.90% |     58.91% |     60.70% |     60.66% |     60.29% |     58.06% |     92.36% |     58.44% |     58.98% |     59.22% |     60.70% |     60.41% |     60.80% |     59.13%
    mpki                             |       6.45 |       6.84 |      28.99 |      23.03 |       8.06 |       7.51 |       8.71 |      10.33 |      71.02 |       9.22 |      11.06 |      12.40 |      14.43 |      41.30 |      16.53 |      19.50
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1635271 |    1653838 |    1650680 |    1631868 |    1683857 |    1684921 |    1695478 |    1753771 |   17878273 |    1678123 |    1644043 |    1646734 |    1677207 |    1615652 |    1660805 |    1705771
    num cache misses                 |     638838 |     649498 |     678239 |     641484 |     652235 |     653239 |     663814 |     725251 |   11277296 |     673243 |     646353 |     644897 |     648191 |     620533 |     638034 |     683952
    miss rate                        |     39.07% |     39.27% |     41.09% |     39.31% |     38.73% |     38.77% |     39.15% |     41.35% |     63.08% |     40.12% |     39.31% |     39.16% |     38.65% |     38.41% |     38.42% |     40.10%
    mpki                             |       4.14 |       4.42 |      20.22 |      14.92 |       5.10 |       4.76 |       5.60 |       7.28 |      46.25 |       6.17 |       7.17 |       7.99 |       9.09 |      25.76 |      10.32 |      13.05
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |        381 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   27603722 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      62.98 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      74.71 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       1.73 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |      13.46 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     29.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     638600 |     648043 |     381060 |     458200 |     597609 |     644795 |     443859 |     362125 |   10552820 |     317140 |     546372 |     643117 |     638898 |     461210 |     576399 |     458612
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |        157 |       1403 |     297100 |     183211 |      54583 |       8399 |     219910 |     363081 |     196570 |     356020 |      99923 |       1720 |       9231 |     159284 |      61596 |     225301
