                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11    
  Instructions                       |  3938555065 |    81945020 |    81529133 |    81763774 |    81668420 |    82112330 |    81303063 |    81273693 |    81899197 |    81134095 |    81518477 |    81258428
  Cycles                             |  3502087380 |  4616387910 |  4616387910 |  3502087380 |  4616387910 |  4616387910 |  3502087380 |  3502087380 |  3502087380 |  4616387910 |  3502087380 |  3502087380
  IPC                                |        1.12 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02
  Time (ns)                          |  1591857900 |  1591857900 |  1591857900 |  1591857900 |  1591857900 |  1591857900 |  1591857900 |  1591857900 |  1591857900 |  1591857900 |  1591857900 |  1591857900
  Idle time (ns)                     |    35021859 |  1559633801 |  1559783660 |  1557650633 |  1559760889 |  1559575750 |  1557840719 |  1557830016 |  1557893479 |  1560302921 |  1558052651 |  1558207016
  Idle time (%)                      |        2.2% |       98.0% |       98.0% |       97.9% |       98.0% |       98.0% |       97.9% |       97.9% |       97.9% |       98.0% |       97.9% |       97.9%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   169452517 |     1585868 |     1577564 |     1583377 |     1579017 |     1588306 |     1577537 |     1575610 |     1584805 |     1575136 |     1576627 |     1575953
  num incorrect                      |     6226810 |       54091 |       53019 |       53695 |       53132 |       53271 |       53597 |       53606 |       53461 |       53615 |       53080 |       53842
  misprediction rate                 |       3.54% |       3.30% |       3.25% |       3.28% |       3.26% |       3.25% |       3.29% |       3.29% |       3.26% |       3.29% |       3.26% |       3.30%
  mpki                               |        1.58 |        0.66 |        0.65 |        0.66 |        0.65 |        0.65 |        0.66 |        0.66 |        0.65 |        0.66 |        0.65 |        0.66
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   773982070 |    12690407 |    12628201 |    12663299 |    12648880 |    12716856 |    12592695 |    12588257 |    12684400 |    12566715 |    12626868 |    12585300
    num misses                       |         204 |          48 |          44 |          47 |          44 |          48 |          48 |          48 |          48 |          48 |          44 |          48
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  2331216031 |    51792924 |    51539615 |    51679427 |    51634123 |    51904861 |    51379790 |    51368597 |    51771084 |    51271768 |    51535640 |    51349370
    num misses                       |    12833420 |      555740 |      535047 |      536680 |      531757 |      535931 |      534301 |      538567 |      547832 |      547958 |      534754 |      531545
    miss rate                        |       0.55% |       1.07% |       1.04% |       1.04% |       1.03% |       1.03% |       1.04% |       1.05% |       1.06% |       1.07% |       1.04% |       1.04%
    mpki                             |        3.26 |        6.78 |        6.56 |        6.56 |        6.51 |        6.53 |        6.57 |        6.63 |        6.69 |        6.75 |        6.56 |        6.54
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    12833624 |      555788 |      535091 |      536727 |      531801 |      535979 |      534349 |      538615 |      547880 |      548006 |      534798 |      531593
    num misses                       |     6433684 |      282563 |      280358 |      281400 |      280918 |      282718 |      279390 |      279677 |      282747 |      279608 |      280750 |      279456
    miss rate                        |      50.13% |      50.84% |      52.39% |      52.43% |      52.82% |      52.75% |      52.29% |      51.93% |      51.61% |      51.02% |      52.50% |      52.57%
    mpki                             |        1.63 |        3.45 |        3.44 |        3.44 |        3.44 |        3.44 |        3.44 |        3.44 |        3.45 |        3.45 |        3.44 |        3.44
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   773982070 |    12690407 |    12628201 |    12663299 |    12648880 |    12716856 |    12592695 |    12588257 |    12684400 |    12566715 |    12626868 |    12585300
    num cache misses                 |     4538607 |        1757 |        1653 |        4533 |        1661 |        1729 |        4556 |        4518 |        4548 |        1761 |        4460 |        4481
    miss rate                        |       0.59% |       0.01% |       0.01% |       0.04% |       0.01% |       0.01% |       0.04% |       0.04% |       0.04% |       0.01% |       0.04% |       0.04%
    mpki                             |        1.15 |        0.02 |        0.02 |        0.06 |        0.02 |        0.02 |        0.06 |        0.06 |        0.06 |        0.02 |        0.05 |        0.06
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |  2331216031 |    51792924 |    51539615 |    51679427 |    51634123 |    51904861 |    51379790 |    51368597 |    51771084 |    51271768 |    51535640 |    51349370
    num cache misses                 |    22408769 |      523514 |      520359 |      527596 |      521530 |      524850 |      523687 |      523602 |      530283 |      518279 |      527302 |      524625
    miss rate                        |       0.96% |       1.01% |       1.01% |       1.02% |       1.01% |       1.01% |       1.02% |       1.02% |       1.02% |       1.01% |       1.02% |       1.02%
    mpki                             |        5.69 |        6.39 |        6.38 |        6.45 |        6.39 |        6.39 |        6.44 |        6.44 |        6.47 |        6.39 |        6.47 |        6.46
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    28168105 |      525806 |      522532 |      532407 |      523502 |      527086 |      528685 |      528359 |      534943 |      520172 |      531835 |      529230
    num cache misses                 |    15608673 |      375923 |      373716 |      449081 |      374264 |      376545 |      446028 |      446279 |      451552 |      371973 |      448720 |      446358
    miss rate                        |      55.41% |      71.49% |      71.52% |      84.35% |      71.49% |      71.44% |      84.37% |      84.47% |      84.41% |      71.51% |      84.37% |      84.34%
    mpki                             |        3.96 |        4.59 |        4.58 |        5.49 |        4.58 |        4.59 |        5.49 |        5.49 |        5.51 |        4.58 |        5.50 |        5.49
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    16830524 |      376457 |      374236 |      449359 |      374572 |      377051 |      446468 |      446517 |      451663 |      372105 |      448793 |      446482
    num cache misses                 |     4144612 |      146915 |      145838 |      145257 |      145807 |      146973 |      145023 |      145348 |      207961 |      205422 |      206354 |      205527
    miss rate                        |      24.63% |      39.03% |      38.97% |      32.33% |      38.93% |      38.98% |      32.48% |      32.55% |      46.04% |      55.21% |      45.98% |      46.03%
    mpki                             |        1.05 |        1.79 |        1.79 |        1.78 |        1.79 |        1.79 |        1.78 |        1.79 |        2.54 |        2.53 |        2.53 |        2.53
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |     3465989 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |     3466582 |           0 |           0 |           0
  average dram access latency (ns)   |       61.26 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |       61.26 |         inf |         inf |         inf
  average dram queueing delay        |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |     3370019 |       46392 |       46684 |       46341 |       45959 |       46303 |       46331 |       46746 |       42396 |       40831 |       41780 |       41267
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |       84386 |       64735 |       63442 |       74744 |       64477 |       65106 |       74397 |       74261 |      124666 |       97758 |      124320 |      123998
