                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   68951628 |   89284562 |   89266406 |   69421268 |   90341791 |   71528138 |   71505971 |   90325530 |   90207905 |   71556428 |   89832363 |   90198278
  Cycles                             |   28478780 |   37540210 |   37540210 |   28478780 |   37540210 |   28478780 |   28478780 |   37540210 |   37540210 |   28478780 |   37540210 |   37540210
  IPC                                |       2.42 |       2.38 |       2.38 |       2.44 |       2.41 |       2.51 |       2.51 |       2.41 |       2.40 |       2.51 |       2.39 |       2.40
  Time (ns)                          |   12944900 |   12944900 |   12944900 |   12944900 |   12944900 |   12944900 |   12944900 |   12944900 |   12944900 |   12944900 |   12944900 |   12944900
  Idle time (ns)                     |        257 |     461334 |     463607 |     464403 |     465168 |     465907 |     466681 |     467435 |     468207 |     468942 |     469705 |     470458
  Idle time (%)                      |       0.0% |       3.6% |       3.6% |       3.6% |       3.6% |       3.6% |       3.6% |       3.6% |       3.6% |       3.6% |       3.6% |       3.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    3415791 |    9381943 |    9376897 |    3706821 |   12370909 |    6995563 |    6989217 |   12366254 |   12332655 |    7003635 |   12225214 |   12329893
  num incorrect                      |     108766 |      91971 |      91939 |      91906 |      76717 |      76706 |      76712 |      76723 |      76717 |      76717 |      76729 |      76726
  misprediction rate                 |      3.09% |      0.97% |      0.97% |      2.42% |      0.62% |      1.08% |      1.09% |      0.62% |      0.62% |      1.08% |      0.62% |      0.62%
  mpki                               |       1.58 |       1.03 |       1.03 |       1.32 |       0.85 |       1.07 |       1.07 |       0.85 |       0.85 |       1.07 |       0.85 |       0.85
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    6187261 |    6048504 |    6048410 |    6048430 |    5040847 |    5040847 |    5040850 |    5040854 |    5040847 |    5040850 |    5040952 |    5040854
    num misses                       |        311 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   21587626 |   24160423 |   24157523 |   21322599 |   22410744 |   19723066 |   19719915 |   22408439 |   22391617 |   19727114 |   22338305 |   22390261
    num misses                       |      23024 |      21062 |      20419 |      20946 |      17061 |      17437 |      17441 |      17109 |      17184 |      17602 |      17624 |      17452
    miss rate                        |      0.11% |      0.09% |      0.08% |      0.10% |      0.08% |      0.09% |      0.09% |      0.08% |      0.08% |      0.09% |      0.08% |      0.08%
    mpki                             |       0.33 |       0.24 |       0.23 |       0.30 |       0.19 |       0.24 |       0.24 |       0.19 |       0.19 |       0.25 |       0.20 |       0.19
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      23335 |      21090 |      20447 |      20974 |      17089 |      17465 |      17469 |      17137 |      17212 |      17630 |      17652 |      17480
    num misses                       |       4950 |       3839 |       3771 |       3761 |       3149 |       3286 |       3177 |       3096 |       3233 |       3204 |       3256 |       3241
    miss rate                        |     21.21% |     18.20% |     18.44% |     17.93% |     18.43% |     18.81% |     18.19% |     18.07% |     18.78% |     18.17% |     18.45% |     18.54%
    mpki                             |       0.07 |       0.04 |       0.04 |       0.05 |       0.03 |       0.05 |       0.04 |       0.03 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    6187261 |    6048504 |    6048410 |    6048430 |    5040847 |    5040847 |    5040850 |    5040854 |    5040847 |    5040850 |    5040952 |    5040854
    num cache misses                 |      11549 |        711 |       1003 |       1842 |        517 |       1641 |       1630 |        562 |        629 |       1520 |        601 |        588
    miss rate                        |      0.19% |      0.01% |      0.02% |      0.03% |      0.01% |      0.03% |      0.03% |      0.01% |      0.01% |      0.03% |      0.01% |      0.01%
    mpki                             |       0.17 |       0.01 |       0.01 |       0.03 |       0.01 |       0.02 |       0.02 |       0.01 |       0.01 |       0.02 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   21587626 |   24160423 |   24157523 |   21322599 |   22410744 |   19723066 |   19719915 |   22408439 |   22391617 |   19727114 |   22338305 |   22390261
    num cache misses                 |    2473153 |    2095992 |    2093043 |    2462466 |    1746060 |    2049684 |    2051730 |    1744646 |    1745733 |    2049923 |    1744449 |    1746880
    miss rate                        |     11.46% |      8.68% |      8.66% |     11.55% |      7.79% |     10.39% |     10.40% |      7.79% |      7.80% |     10.39% |      7.81% |      7.80%
    mpki                             |      35.87 |      23.48 |      23.45 |      35.47 |      19.33 |      28.66 |      28.69 |      19.32 |      19.35 |      28.65 |      19.42 |      19.37
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2487868 |    2098676 |    2096023 |    2466295 |    1748223 |    2052973 |    2055008 |    1746856 |    1750004 |    2055084 |    1748691 |    1751106
    num cache misses                 |     253594 |     120119 |     115404 |     230105 |      75755 |     185668 |     186093 |      74671 |      88097 |     185338 |      89912 |      88969
    miss rate                        |     10.19% |      5.72% |      5.51% |      9.33% |      4.33% |      9.04% |      9.06% |      4.27% |      5.03% |      9.02% |      5.14% |      5.08%
    mpki                             |       3.68 |       1.35 |       1.29 |       3.31 |       0.84 |       2.60 |       2.60 |       0.83 |       0.98 |       2.59 |       1.00 |       0.99
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     280874 |     171451 |     166980 |     255453 |     127101 |     207062 |     207344 |     126850 |     151805 |     232137 |     152755 |     152558
    num cache misses                 |      58140 |      47956 |      48101 |      47913 |      40330 |      40141 |      40144 |      40659 |      72277 |      71710 |      71887 |      72358
    miss rate                        |     20.70% |     27.97% |     28.81% |     18.76% |     31.73% |     19.39% |     19.36% |     32.05% |     47.61% |     30.89% |     47.06% |     47.43%
    mpki                             |       0.84 |       0.54 |       0.54 |       0.69 |       0.45 |       0.56 |       0.56 |       0.45 |       0.80 |       1.00 |       0.80 |       0.80
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      94988 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      94860 |          0 |          0 |          0
  average dram access latency (ns)   |   22963.18 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |   22991.36 |        inf |        inf |        inf
  average dram queueing delay        |   22901.93 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |   22930.11 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       5349 |         52 |         45 |         45 |         52 |         46 |         54 |         56 |         46 |         30 |         51 |         41
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      29333 |      29243 |      29419 |      29228 |      24558 |      24395 |      24396 |      24854 |      54449 |      53959 |      54081 |      54511
