                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  194350816 |  196568438 |  194182503 |  197045216 |  151547512 |  152663494 |  198949103 |  199851818 |  170039196 |  158294319 |  170771023 |  158976471
  Cycles                             |   81216530 |   81216530 |   81216530 |   81216530 |   61612540 |   61612540 |   81216530 |   81216530 |   81216530 |   61612540 |   81216530 |   61612540
  IPC                                |       2.39 |       2.42 |       2.39 |       2.43 |       2.46 |       2.48 |       2.45 |       2.46 |       2.09 |       2.57 |       2.10 |       2.58
  Time (ns)                          |   28005700 |   28005700 |   28005700 |   28005700 |   28005700 |   28005700 |   28005700 |   28005700 |   28005700 |   28005700 |   28005700 |   28005700
  Idle time (ns)                     |        438 |     422072 |     424329 |     425111 |     429882 |     440624 |     427395 |     428137 |    4443520 |     979178 |    4471297 |     968769
  Idle time (%)                      |       0.0% |       1.5% |       1.5% |       1.5% |       1.5% |       1.6% |       1.5% |       1.5% |      15.9% |       3.5% |      16.0% |       3.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   20904886 |   21702792 |   21021090 |   21839006 |    8840110 |    9159368 |   22383478 |   22641110 |   23776286 |   20420995 |   23985370 |   20615761
  num incorrect                      |     195989 |     178365 |     178391 |     178392 |     178176 |     178067 |     178182 |     178350 |     132934 |     132747 |     132940 |     132771
  misprediction rate                 |      0.93% |      0.82% |      0.84% |      0.81% |      1.98% |      1.91% |      0.79% |      0.78% |      0.56% |      0.65% |      0.55% |      0.64%
  mpki                               |       1.01 |       0.91 |       0.92 |       0.91 |       1.18 |       1.17 |       0.90 |       0.89 |       0.78 |       0.84 |       0.78 |       0.84
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   12804282 |   12660844 |   12660837 |   12660840 |   12660664 |   12660387 |   12660642 |   12660724 |    9123683 |    9123510 |    9123687 |    9123604
    num misses                       |        351 |         28 |         28 |         28 |         28 |         27 |         28 |         28 |         27 |         27 |         27 |         27
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
