                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   77853621 |   77891563 |   77763413 |   77496737 |   54414208 |   50019097 |   53882209 |   54514939 |   88414670 |   88335679 |   88268571 |   88581220
  Cycles                             |   94360000 |   94360000 |   94360000 |   94360000 |   70770000 |   70770000 |   70770000 |   70770000 |   94360000 |   94360000 |   94360000 |   94360000
  IPC                                |       0.83 |       0.83 |       0.82 |       0.82 |       0.77 |       0.71 |       0.76 |       0.77 |       0.94 |       0.94 |       0.94 |       0.94
  Time (ns)                          |   23590000 |   23590000 |   23590000 |   23590000 |   23590000 |   23590000 |   23590000 |   23590000 |   23590000 |   23590000 |   23590000 |   23590000
  Idle time (ns)                     |     147229 |     288555 |     274832 |     347825 |     212231 |     210536 |     214870 |     212174 |    2322256 |    2311533 |    2352384 |    2335507
  Idle time (%)                      |       0.6% |       1.2% |       1.2% |       1.5% |       0.9% |       0.9% |       0.9% |       0.9% |       9.8% |       9.8% |      10.0% |       9.9%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   13368563 |   13483047 |   13443848 |   13373494 |    5985056 |    4540838 |    5843741 |    6060668 |   16928630 |   16901487 |   16894717 |   17006824
  num incorrect                      |       5146 |        659 |        472 |        529 |        603 |        604 |        436 |        609 |       1710 |       1827 |       1810 |       2089
  misprediction rate                 |      0.04% |      0.00% |      0.00% |      0.00% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
  mpki                               |       0.07 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.02 |       0.02 |       0.02
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    7047944 |    6977214 |    6988007 |    6977799 |    6463557 |    6456341 |    6451336 |    6451087 |    7226060 |    7239820 |    7241536 |    7249462
    num misses                       |        118 |         24 |         24 |         24 |         24 |         24 |         24 |         22 |         22 |         22 |         24 |         22
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   23420830 |   23253641 |   23227088 |   23143289 |   18502153 |   17732729 |   18346302 |   18431415 |   25171790 |   25154871 |   25115698 |   25158069
    num misses                       |     862215 |     855794 |     856059 |     858065 |     855913 |     856733 |     855698 |     855692 |     856190 |     857401 |     857200 |     856282
    miss rate                        |      3.68% |      3.68% |      3.69% |      3.71% |      4.63% |      4.83% |      4.66% |      4.64% |      3.40% |      3.41% |      3.41% |      3.40%
    mpki                             |      11.07 |      10.99 |      11.01 |      11.07 |      15.73 |      17.13 |      15.88 |      15.70 |       9.68 |       9.71 |       9.71 |       9.67
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     862333 |     855818 |     856083 |     858089 |     855937 |     856757 |     855722 |     855714 |     856212 |     857423 |     857224 |     856304
    num misses                       |     351684 |     347774 |     349514 |     349849 |     350680 |     352863 |     350011 |     348665 |     351644 |     352339 |     348528 |     347060
    miss rate                        |     40.78% |     40.64% |     40.83% |     40.77% |     40.97% |     41.19% |     40.90% |     40.75% |     41.07% |     41.09% |     40.66% |     40.53%
    mpki                             |       4.52 |       4.46 |       4.49 |       4.51 |       6.44 |       7.05 |       6.50 |       6.40 |       3.98 |       3.99 |       3.95 |       3.92
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    7047944 |    6977214 |    6988007 |    6977799 |    6463557 |    6456341 |    6451336 |    6451087 |    7226060 |    7239820 |    7241536 |    7249462
    num cache misses                 |       4706 |        910 |        944 |        938 |       1228 |       1189 |       1219 |       1223 |        995 |        976 |       1002 |       1049
    miss rate                        |      0.07% |      0.01% |      0.01% |      0.01% |      0.02% |      0.02% |      0.02% |      0.02% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.06 |       0.01 |       0.01 |       0.01 |       0.02 |       0.02 |       0.02 |       0.02 |       0.01 |       0.01 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   23420830 |   23253641 |   23227088 |   23143289 |   18502153 |   17732729 |   18346302 |   18431415 |   25171790 |   25154871 |   25115698 |   25158069
    num cache misses                 |     981394 |     969396 |     973077 |     971463 |     937309 |     938090 |     934413 |     934425 |     982234 |     986358 |     982416 |     977021
    miss rate                        |      4.19% |      4.17% |      4.19% |      4.20% |      5.07% |      5.29% |      5.09% |      5.07% |      3.90% |      3.92% |      3.91% |      3.88%
    mpki                             |      12.61 |      12.45 |      12.51 |      12.54 |      17.23 |      18.75 |      17.34 |      17.14 |      11.11 |      11.17 |      11.13 |      11.03
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
