                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   21418004 |    3721406 |    4009739 |    3954588 |    3587239 |    3896886 |    3886552 |    3670088 |    4343374 |    4252061 |    3716070 |    4370878
  Cycles                             |   58244400 |   58244400 |   58244400 |   58244400 |   14561100 |   14561100 |   14561100 |   14561100 |   58244400 |   58244400 |   58244400 |   58244400
  IPC                                |       0.37 |       0.06 |       0.07 |       0.07 |       0.25 |       0.27 |       0.27 |       0.25 |       0.07 |       0.07 |       0.06 |       0.08
  Time (ns)                          |   14561100 |   14561100 |   14561100 |   14561100 |   14561100 |   14561100 |   14561100 |   14561100 |   14561100 |   14561100 |   14561100 |   14561100
  Idle time (ns)                     |       1279 |   12537128 |   12537794 |   12538047 |   12507800 |   12508249 |   12508777 |   12508694 |   12539449 |   12539705 |   12540167 |   12540367
  Idle time (%)                      |       0.0% |      86.1% |      86.1% |      86.1% |      85.9% |      85.9% |      85.9% |      85.9% |      86.1% |      86.1% |      86.1% |      86.1%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2416012 |    1135642 |    1255276 |    1235485 |    1089213 |    1218985 |    1214950 |    1124898 |    1344919 |    1307826 |    1085963 |    1356338
  num incorrect                      |     158013 |      10777 |       6873 |       7403 |      11019 |       6621 |       6812 |      10016 |      10817 |      11833 |      19129 |      10358
  misprediction rate                 |      6.14% |      0.94% |      0.54% |      0.60% |      1.00% |      0.54% |      0.56% |      0.88% |      0.80% |      0.90% |      1.73% |      0.76%
  mpki                               |       7.38 |       2.90 |       1.71 |       1.87 |       3.07 |       1.70 |       1.75 |       2.73 |       2.49 |       2.78 |       5.15 |       2.37
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    3268697 |      39814 |      35799 |      35922 |      40982 |      34456 |      35080 |      38333 |      40065 |      41253 |      48497 |      38766
    num misses                       |        171 |         26 |         26 |         26 |         26 |         28 |         26 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.07% |      0.07% |      0.07% |      0.06% |      0.08% |      0.07% |      0.07% |      0.06% |      0.06% |      0.05% |      0.07%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5002174 |     761545 |     791796 |     783505 |     742186 |     771257 |     770660 |     748620 |     865058 |     854954 |     799022 |     867628
