                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   11449809 |    3335500 |    3166367 |    3360473 |    2834534 |    3307275 |    3164000 |    3435670
  Cycles                             |    9264400 |    9264400 |    9264400 |    9264400 |    9264400 |    9264400 |    9264400 |    9264400
  IPC                                |       1.24 |       0.36 |       0.34 |       0.36 |       0.31 |       0.36 |       0.34 |       0.37
  Time (ns)                          |    2316100 |    2316100 |    2316100 |    2316100 |    2316100 |    2316100 |    2316100 |    2316100
  Idle time (ns)                     |       1505 |    1845105 |    1845426 |    1845564 |    1845733 |    1845758 |    1845864 |    1845966
  Idle time (%)                      |       0.1% |      79.7% |      79.7% |      79.7% |      79.7% |      79.7% |      79.7% |      79.7%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    1360420 |    1045399 |     976137 |    1054785 |     835175 |    1034106 |     975340 |    1086717
  num incorrect                      |      80528 |       6309 |       8340 |       6138 |      12963 |       6722 |       8638 |       5001
  misprediction rate                 |      5.59% |      0.60% |      0.85% |      0.58% |      1.53% |      0.65% |      0.88% |      0.46%
  mpki                               |       7.03 |       1.89 |       2.63 |       1.83 |       4.57 |       2.03 |       2.73 |       1.46
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    1642568 |      36388 |      40532 |      35560 |      48355 |      36478 |      40269 |      32614
    num misses                       |        184 |         24 |         25 |         24 |         24 |         25 |         25 |         24
    miss rate                        |      0.01% |      0.07% |      0.06% |      0.07% |      0.05% |      0.07% |      0.06% |      0.07%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2493485 |     648820 |     631403 |     652172 |     599156 |     645802 |     630635 |     658872
    num misses                       |       2256 |        141 |        149 |        152 |        143 |        126 |        128 |        125
    miss rate                        |      0.09% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.20 |       0.04 |       0.05 |       0.05 |       0.05 |       0.04 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       2440 |        165 |        174 |        176 |        167 |        151 |        153 |        149
    num misses                       |        602 |        129 |        132 |        129 |        129 |        126 |        124 |        126
    miss rate                        |     24.67% |     78.18% |     75.86% |     73.30% |     77.25% |     83.44% |     81.05% |     84.56%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    1642568 |      36388 |      40532 |      35560 |      48355 |      36478 |      40269 |      32614
    num cache misses                 |       2625 |        188 |        190 |        187 |        189 |        188 |        190 |        186
    miss rate                        |      0.16% |      0.52% |      0.47% |      0.53% |      0.39% |      0.52% |      0.47% |      0.57%
    mpki                             |       0.23 |       0.06 |       0.06 |       0.06 |       0.07 |       0.06 |       0.06 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2493485 |     648820 |     631403 |     652172 |     599156 |     645802 |     630635 |     658872
    num cache misses                 |      37263 |      13211 |      13437 |      13149 |      13587 |      13231 |      13365 |      13083
    miss rate                        |      1.49% |      2.04% |      2.13% |      2.02% |      2.27% |      2.05% |      2.12% |      1.99%
    mpki                             |       3.25 |       3.96 |       4.24 |       3.91 |       4.79 |       4.00 |       4.22 |       3.81
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      42086 |      13515 |      13774 |      13456 |      14264 |      13806 |      13963 |      13638
    num cache misses                 |      28920 |      12174 |      12356 |      12148 |      12494 |      12247 |      12346 |      12176
    miss rate                        |     68.72% |     90.08% |     89.71% |     90.28% |     87.59% |     88.71% |     88.42% |     89.28%
    mpki                             |       2.53 |       3.65 |       3.90 |       3.61 |       4.41 |       3.70 |       3.90 |       3.54
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      31470 |      12300 |      12506 |      12268 |      12982 |      12636 |      12756 |      12548
    num cache misses                 |      23505 |       6776 |       6883 |       6773 |       7570 |       7206 |       7332 |       7159
    miss rate                        |     74.69% |     55.09% |     55.04% |     55.21% |     58.31% |     57.03% |     57.48% |     57.05%
    mpki                             |       2.05 |       2.03 |       2.17 |       2.02 |       2.67 |       2.18 |       2.32 |       2.08
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      10605 |          0 |          0 |          0 |      10556 |          0 |          0 |          0
  average dram access latency (ns)   |      61.55 |        inf |        inf |        inf |      61.52 |        inf |        inf |        inf
  average dram queueing delay        |       0.30 |       0.00 |       0.00 |       0.00 |       0.27 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10304 |        144 |        149 |        126 |        121 |         94 |         95 |         90
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2007 |       1895 |       1953 |       1920 |       2596 |       2358 |       2383 |       2351
