                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  4861085023 |  5385456311 |  5859958288 |  5397497791 |  5764548879 |  6054233987 |  6191569610 |  5836416804
  Cycles                             |  2804841900 |  2804841900 |  2804841900 |  2804841900 |  2804841900 |  2804841900 |  2804841900 |  2804841900
  IPC                                |        1.73 |        1.92 |        2.09 |        1.92 |        2.06 |        2.16 |        2.21 |        2.08
  Time (ns)                          |   934947300 |   934947300 |   934947300 |   934947300 |   934947300 |   934947300 |   934947300 |   934947300
  Idle time (ns)                     |         348 |      346384 |      354117 |      362198 |      369761 |      377798 |      385396 |      393369
  Idle time (%)                      |        0.0% |        0.0% |        0.0% |        0.0% |        0.0% |        0.0% |        0.0% |        0.0%
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   133684343 |   309851624 |   742654484 |   588502573 |   719406293 |   815966702 |   879022856 |   760638575
  num incorrect                      |      359397 |      348765 |      295586 |      293989 |      294097 |      295102 |      281927 |      280728
  misprediction rate                 |       0.27% |       0.11% |       0.04% |       0.05% |       0.04% |       0.04% |       0.03% |       0.04%
  mpki                               |        0.07 |        0.06 |        0.05 |        0.05 |        0.05 |        0.05 |        0.05 |        0.05
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   432097065 |   431282129 |   351581026 |   351581028 |   349170138 |   349170138 |   344015290 |   344015293
    num misses                       |         326 |          33 |          33 |          33 |          33 |          33 |          33 |          33
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  2085762798 |  2170583541 |  2015799677 |  1938722946 |  1992138107 |  2040419462 |  2047149986 |  1987959870
    num misses                       |    16864242 |    16607665 |    12843104 |    12476495 |    12637072 |    12116198 |    11907930 |    12435924
    miss rate                        |       0.81% |       0.77% |       0.64% |       0.64% |       0.63% |       0.59% |       0.58% |       0.63%
    mpki                             |        3.47 |        3.08 |        2.19 |        2.31 |        2.19 |        2.00 |        1.92 |        2.13
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |    16864568 |    16607698 |    12843137 |    12476528 |    12637105 |    12116231 |    11907963 |    12435957
    num misses                       |      612449 |      576103 |      498141 |      478312 |      484841 |      459622 |      453170 |      467410
    miss rate                        |       3.63% |       3.47% |       3.88% |       3.83% |       3.84% |       3.79% |       3.81% |       3.76%
    mpki                             |        0.13 |        0.11 |        0.09 |        0.09 |        0.08 |        0.08 |        0.07 |        0.08
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   432097065 |   431282129 |   351581026 |   351581028 |   349170138 |   349170138 |   344015290 |   344015293
    num cache misses                 |     1149974 |      802558 |      686805 |      712575 |      634589 |      717891 |      698303 |      706246
    miss rate                        |       0.27% |       0.19% |       0.20% |       0.20% |       0.18% |       0.21% |       0.20% |       0.21%
    mpki                             |        0.24 |        0.15 |        0.12 |        0.13 |        0.11 |        0.12 |        0.11 |        0.12
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  2085762798 |  2170583541 |  2015799677 |  1938722946 |  1992138107 |  2040419462 |  2047149986 |  1987959870
    num cache misses                 |   128798773 |   128448051 |   105703754 |   105707825 |   104229348 |   104238049 |   102431190 |   102427552
    miss rate                        |       6.18% |       5.92% |       5.24% |       5.45% |       5.23% |       5.11% |       5.00% |       5.15%
    mpki                             |       26.50 |       23.85 |       18.04 |       19.58 |       18.08 |       17.22 |       16.54 |       17.55
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |   133249297 |   131471031 |   107924510 |   108852123 |   107259088 |   106705757 |   105005081 |   105782490
    num cache misses                 |    64105902 |    63458670 |    53337983 |    53488694 |    51556286 |    51743501 |    49909305 |    50089882
    miss rate                        |      48.11% |      48.27% |      49.42% |      49.14% |      48.07% |      48.49% |      47.53% |      47.35%
    mpki                             |       13.19 |       11.78 |        9.10 |        9.91 |        8.94 |        8.55 |        8.06 |        8.58
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    67408102 |    65679092 |    54871934 |    55920417 |    53951437 |    53493316 |    51784887 |    52738571
    num cache misses                 |    10336370 |     7798253 |     6556776 |     9614305 |     7386829 |     4986584 |     5090864 |     6827029
    miss rate                        |      15.33% |      11.87% |      11.95% |      17.19% |      13.69% |       9.32% |       9.83% |      12.95%
    mpki                             |        2.13 |        1.45 |        1.12 |        1.78 |        1.28 |        0.82 |        0.82 |        1.17
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    30280906 |           0 |           0 |           0 |    30343967 |           0 |           0 |           0
  average dram access latency (ns)   |      179.80 |         inf |         inf |         inf |      179.51 |         inf |         inf |         inf
  average dram queueing delay        |      118.55 |        0.00 |        0.00 |        0.00 |      118.26 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       4.00% |       0.00% |       0.00% |       0.00% |       4.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |     6074366 |     4305773 |     3238076 |     5207444 |     2898571 |     2099681 |     2243599 |     3200970
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |     2400793 |     2119155 |     1723488 |     2436579 |     3538440 |     1905244 |     1911845 |     2254620
