                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |    5910622 |    6009310 |    5914952 |    5919474 |    5470371 |    5492392 |    5492961 |    5381769
  Cycles                             |   13718000 |   13718000 |   13718000 |   13718000 |    3429500 |    3429500 |    3429500 |    3429500
  IPC                                |       0.43 |       0.44 |       0.43 |       0.43 |       1.60 |       1.60 |       1.60 |       1.57
  Time (ns)                          |    3429500 |    3429500 |    3429500 |    3429500 |    3429500 |    3429500 |    3429500 |    3429500
  Idle time (ns)                     |        369 |     455669 |     456386 |     456940 |     457313 |     457727 |     458126 |     458575
  Idle time (%)                      |       0.0% |      13.3% |      13.3% |      13.3% |      13.3% |      13.3% |      13.4% |      13.4%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |     565163 |     826898 |     804891 |     807259 |     666519 |     677423 |     677631 |     641325
  num incorrect                      |       8724 |       2233 |       2238 |       2255 |       2056 |       1951 |       2009 |       2006
  misprediction rate                 |      1.52% |      0.27% |      0.28% |      0.28% |      0.31% |      0.29% |      0.30% |      0.31%
  mpki                               |       1.48 |       0.37 |       0.38 |       0.38 |       0.38 |       0.36 |       0.37 |       0.37
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |     618299 |     472362 |     466213 |     466118 |     463016 |     461796 |     461689 |     461260
    num misses                       |        221 |         28 |         28 |         28 |         28 |         28 |         29 |         29
    miss rate                        |      0.04% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.04 |       0.00 |       0.00 |       0.00 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2895575 |    2547438 |    2520690 |    2521678 |    2434321 |    2434301 |    2435133 |    2414701
    num misses                       |       1574 |        403 |        406 |        441 |        340 |        410 |        348 |        276
    miss rate                        |      0.05% |      0.02% |      0.02% |      0.02% |      0.01% |      0.02% |      0.01% |      0.01%
    mpki                             |       0.27 |       0.07 |       0.07 |       0.07 |       0.06 |       0.07 |       0.06 |       0.05
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       1795 |        431 |        434 |        469 |        368 |        438 |        377 |        305
    num misses                       |        523 |        153 |        151 |        153 |        153 |        146 |        147 |        133
    miss rate                        |     29.14% |     35.50% |     34.79% |     32.62% |     41.58% |     33.33% |     38.99% |     43.61%
    mpki                             |       0.09 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.02
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |     618299 |     472362 |     466213 |     466118 |     463016 |     461796 |     461689 |     461260
    num cache misses                 |       6940 |        425 |        410 |        411 |        446 |        489 |        492 |        466
    miss rate                        |      1.12% |      0.09% |      0.09% |      0.09% |      0.10% |      0.11% |      0.11% |      0.10%
    mpki                             |       1.17 |       0.07 |       0.07 |       0.07 |       0.08 |       0.09 |       0.09 |       0.09
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2895575 |    2547438 |    2520690 |    2521678 |    2434321 |    2434301 |    2435133 |    2414701
    num cache misses                 |     100439 |      76166 |      74525 |      74551 |      74146 |      73982 |      73788 |      73264
    miss rate                        |      3.47% |      2.99% |      2.96% |      2.96% |      3.05% |      3.04% |      3.03% |      3.03%
    mpki                             |      16.99 |      12.67 |      12.60 |      12.59 |      13.55 |      13.47 |      13.43 |      13.61
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |     113437 |      80187 |      77603 |      77630 |      77197 |      77109 |      76929 |      74616
    num cache misses                 |      21146 |      12616 |      13792 |      13683 |      13592 |      13436 |      13244 |      13178
    miss rate                        |     18.64% |     15.73% |     17.77% |     17.63% |     17.61% |     17.42% |     17.22% |     17.66%
    mpki                             |       3.58 |       2.10 |       2.33 |       2.31 |       2.48 |       2.45 |       2.41 |       2.45
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      34078 |      20478 |      20152 |      20104 |      19823 |      19697 |      19560 |      17870
    num cache misses                 |      13078 |       2498 |       2090 |       2110 |       2035 |       2029 |       2014 |       2016
    miss rate                        |     38.38% |     12.20% |     10.37% |     10.50% |     10.27% |     10.30% |     10.30% |     11.28%
    mpki                             |       2.21 |       0.42 |       0.35 |       0.36 |       0.37 |       0.37 |       0.37 |       0.37
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      27778 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     530.47 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |     469.22 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      1.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6904 |        154 |        133 |        138 |        128 |        122 |        117 |         97
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
