                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  486706926 |  499068454 |  135484675 |    4553214 |          0 |          0 |          0 |          0 |  499107369 |   84305946 |  256038858 |   84053835 |  136668282 |  132976295 |    3051507 |    9835117
  Cycles                             |  538680800 |  538680800 |  538680800 |  538680800 |  408654400 |  408654400 |  408654400 |  408654400 |  538680800 |  538680800 |  538680800 |  538680800 |  408654400 |  408654400 |  408654400 |  408654400
  IPC                                |       0.90 |       0.93 |       0.25 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.93 |       0.16 |       0.48 |       0.16 |       0.33 |       0.33 |       0.01 |       0.02
  Time (ns)                          |  185752000 |  185752000 |  185752000 |  185752000 |  185752000 |  185752000 |  185752000 |  185752000 |  185752000 |  185752000 |  185752000 |  185752000 |  185752000 |  185752000 |  185752000 |  185752000
  Idle time (ns)                     |   18856756 |   17569839 |  165374197 |  184173588 |  185752000 |  185752000 |  185752000 |  185752000 |   15826221 |  137404385 |   35537496 |  137230659 |  161541909 |  162188676 |  175097647 |  181948403
  Idle time (%)                      |      10.2% |       9.5% |      89.0% |      99.2% |     100.0% |     100.0% |     100.0% |     100.0% |       8.5% |      74.0% |      19.1% |      73.9% |      87.0% |      87.3% |      94.3% |      98.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   53820089 |   55693509 |     202773 |     472050 |          0 |          0 |          0 |          0 |   55566221 |    4236030 |   12878936 |    4223121 |     193004 |     193019 |     152571 |    1309785
  num incorrect                      |    5141173 |    4991354 |       5059 |      15879 |          0 |          0 |          0 |          0 |    5259409 |       2725 |       9683 |       2661 |       4690 |       4756 |       1744 |      17138
  misprediction rate                 |      8.72% |      8.23% |      2.43% |      3.25% |      0.00% |      0.00% |      0.00% |      0.00% |      8.65% |      0.06% |      0.08% |      0.06% |      2.37% |      2.40% |      1.13% |      1.29%
  mpki                               |      10.56 |      10.00 |       0.04 |       3.49 |       0.00 |       0.00 |       0.00 |       0.00 |      10.54 |       0.03 |       0.04 |       0.03 |       0.03 |       0.04 |       0.57 |       1.74
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   57948989 |   59094830 |    7758029 |     622876 |          0 |          0 |          0 |          0 |   59320000 |    8453149 |   25686976 |    8427492 |    7808239 |    7605740 |     373279 |    1713985
    num misses                       |         45 |         44 |         44 |         39 |          0 |          0 |          0 |          0 |         51 |         35 |         37 |         35 |         44 |         42 |         39 |        124
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.01% |      0.01%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |  247318619 |  255383905 |   30836751 |    2453142 |          0 |          0 |          0 |          0 |  252327970 |   56847072 |  172631465 |   56679682 |   31032460 |   30230753 |    2502910 |    4767839
