                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   20956747 |    3586281 |    3188424 |    3513823 |    3392312 |    3246945 |    3374856 |    3488568 |    3521333 |    3256510 |    3541217 |    3329403 |    3258374 |    2883214 |    2943894 |    3374055
  Cycles                             |   57114000 |   57114000 |   57114000 |   57114000 |   14278500 |   14278500 |   14278500 |   14278500 |   57114000 |   57114000 |   57114000 |   57114000 |   14278500 |   14278500 |   14278500 |   14278500
  IPC                                |       0.37 |       0.06 |       0.06 |       0.06 |       0.24 |       0.23 |       0.24 |       0.24 |       0.06 |       0.06 |       0.06 |       0.06 |       0.23 |       0.20 |       0.21 |       0.24
  Time (ns)                          |   14278500 |   14278500 |   14278500 |   14278500 |   14278500 |   14278500 |   14278500 |   14278500 |   14278500 |   14278500 |   14278500 |   14278500 |   14278500 |   14278500 |   14278500 |   14278500
  Idle time (ns)                     |       1297 |   12652547 |   12653595 |   12654172 |   12623651 |   12624003 |   12624249 |   12625081 |   12654721 |   12655045 |   12655342 |   12655680 |   12626031 |   12626931 |   12627178 |   12627456
  Idle time (%)                      |       0.0% |      88.6% |      88.6% |      88.6% |      88.4% |      88.4% |      88.4% |      88.4% |      88.6% |      88.6% |      88.6% |      88.6% |      88.4% |      88.4% |      88.4% |      88.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2272785 |    1135389 |     965092 |    1104073 |    1060673 |    1000153 |    1053840 |    1101302 |    1108826 |     993657 |    1115789 |    1025988 |     999858 |     840839 |     862114 |    1052393
  num incorrect                      |     158571 |       4504 |       9989 |       5633 |       6214 |       8104 |       6426 |       4891 |       5485 |       9346 |       5288 |       8202 |       8089 |      14003 |      13073 |       6696
  misprediction rate                 |      6.52% |      0.40% |      1.02% |      0.51% |      0.58% |      0.80% |      0.61% |      0.44% |      0.49% |      0.93% |      0.47% |      0.79% |      0.80% |      1.64% |      1.49% |      0.63%
  mpki                               |       7.57 |       1.26 |       3.13 |       1.60 |       1.83 |       2.50 |       1.90 |       1.40 |       1.56 |       2.87 |       1.49 |       2.46 |       2.48 |       4.86 |       4.44 |       1.98
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2492245 |      35554 |      60593 |      40663 |      42227 |      51494 |      42239 |      36350 |      38511 |      57474 |      37607 |      52828 |      54900 |      80886 |      80062 |      43718
    num misses                       |        177 |         29 |         46 |         31 |         29 |         29 |         29 |         29 |         29 |         46 |         29 |         46 |         46 |         46 |         48 |         29
    miss rate                        |      0.01% |      0.08% |      0.08% |      0.08% |      0.07% |      0.06% |      0.07% |      0.08% |      0.08% |      0.08% |      0.08% |      0.09% |      0.08% |      0.06% |      0.06% |      0.07%
