                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |    5721296 |    5332107 |    5338965 |    5333929 |    5256128 |    5205644 |    5180146 |    5112696
  Cycles                             |    7146470 |    7146470 |    7146470 |    7146470 |    7146470 |    7146470 |    7146470 |    7146470
  IPC                                |       0.80 |       0.75 |       0.75 |       0.75 |       0.74 |       0.73 |       0.72 |       0.72
  Time (ns)                          |    2464300 |    2464300 |    2464300 |    2464300 |    2464300 |    2464300 |    2464300 |    2464300
  Idle time (ns)                     |        299 |     274330 |     277048 |     278351 |     279623 |     280917 |     282186 |     283485
  Idle time (%)                      |       0.0% |      11.1% |      11.2% |      11.3% |      11.3% |      11.4% |      11.5% |      11.5%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |     538607 |     526799 |     520987 |     516215 |     503087 |     495074 |     487034 |     471317
  num incorrect                      |      12227 |       1562 |       1773 |       2493 |       2610 |       2590 |       2726 |       3088
  misprediction rate                 |      2.22% |      0.30% |      0.34% |      0.48% |      0.52% |      0.52% |      0.56% |      0.65%
  mpki                               |       2.14 |       0.29 |       0.33 |       0.47 |       0.50 |       0.50 |       0.53 |       0.60
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |     448769 |     374876 |     365222 |     354835 |     344465 |     333000 |     322758 |     303582
    num misses                       |        133 |         23 |         21 |         23 |         23 |         23 |         23 |         23
    miss rate                        |      0.03% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.02 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2202017 |    1910920 |    1937907 |    1944425 |    1908077 |    1874995 |    1872291 |    1860747
    num misses                       |       8359 |       6773 |       6813 |       6429 |       6481 |       6473 |       6166 |       6335
    miss rate                        |      0.38% |      0.35% |      0.35% |      0.33% |      0.34% |      0.35% |      0.33% |      0.34%
    mpki                             |       1.46 |       1.27 |       1.28 |       1.21 |       1.23 |       1.24 |       1.19 |       1.24
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       8492 |       6796 |       6834 |       6452 |       6504 |       6496 |       6189 |       6358
    num misses                       |        548 |        300 |        197 |        322 |        201 |        354 |        210 |        297
    miss rate                        |      6.45% |      4.41% |      2.88% |      4.99% |      3.09% |      5.45% |      3.39% |      4.67%
    mpki                             |       0.10 |       0.06 |       0.04 |       0.06 |       0.04 |       0.07 |       0.04 |       0.06
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |     448769 |     374876 |     365222 |     354835 |     344465 |     333000 |     322758 |     303582
    num cache misses                 |       1856 |        136 |        132 |        136 |        136 |        136 |        136 |        142
    miss rate                        |      0.41% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.05%
    mpki                             |       0.32 |       0.03 |       0.02 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2202017 |    1910920 |    1937907 |    1944425 |    1908077 |    1874995 |    1872291 |    1860747
    num cache misses                 |      77106 |      65446 |      65105 |      64703 |      64928 |      63963 |      63420 |      62853
    miss rate                        |      3.50% |      3.42% |      3.36% |      3.33% |      3.40% |      3.41% |      3.39% |      3.38%
    mpki                             |      13.48 |      12.27 |      12.19 |      12.13 |      12.35 |      12.29 |      12.24 |      12.29
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |     107594 |      92315 |      90108 |      91650 |      91798 |      90674 |      88968 |      89631
    num cache misses                 |      56787 |      49743 |      49123 |      49941 |      47881 |      49493 |      49432 |      49170
    miss rate                        |     52.78% |     53.88% |     54.52% |     54.49% |     52.16% |     54.58% |     55.56% |     54.86%
    mpki                             |       9.93 |       9.33 |       9.20 |       9.36 |       9.11 |       9.51 |       9.54 |       9.62
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      88656 |      76276 |      74150 |      76496 |      77323 |      76257 |      74889 |      75719
    num cache misses                 |      35478 |      25235 |      24040 |      29810 |      25613 |      24142 |      24750 |      29749
    miss rate                        |     40.02% |     33.08% |     32.42% |     38.97% |     33.12% |     31.66% |     33.05% |     39.29%
    mpki                             |       6.20 |       4.73 |       4.50 |       5.59 |       4.87 |       4.64 |       4.78 |       5.82
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |       9433 |          0 |          0 |          0 |       9348 |          0 |          0 |          0
  average dram access latency (ns)   |     260.25 |        inf |        inf |        inf |     262.38 |        inf |        inf |        inf
  average dram queueing delay        |     199.00 |       0.00 |       0.00 |       0.00 |     201.13 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6560 |         15 |         18 |         17 |         40 |         20 |         21 |         23
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      20011 |      19182 |      17839 |      18820 |      19555 |      18382 |      18572 |      18811
