                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   20916931 |    3558876 |    3183620 |    3472717 |    3366681 |    3213570 |    3364520 |    3455575 |    3516878 |    3230829 |    3513874 |    3311421 |    3258387 |    2860904 |    2905985 |    3350964
  Cycles                             |   56627600 |   56627600 |   56627600 |   56627600 |   14156900 |   14156900 |   14156900 |   14156900 |   56627600 |   56627600 |   56627600 |   56627600 |   14156900 |   14156900 |   14156900 |   14156900
  IPC                                |       0.37 |       0.06 |       0.06 |       0.06 |       0.24 |       0.23 |       0.24 |       0.24 |       0.06 |       0.06 |       0.06 |       0.06 |       0.23 |       0.20 |       0.21 |       0.24
  Time (ns)                          |   14156900 |   14156900 |   14156900 |   14156900 |   14156900 |   14156900 |   14156900 |   14156900 |   14156900 |   14156900 |   14156900 |   14156900 |   14156900 |   14156900 |   14156900 |   14156900
  Idle time (ns)                     |       1452 |   12541386 |   12542360 |   12542777 |   12512366 |   12512563 |   12513149 |   12513258 |   12543385 |   12544124 |   12544257 |   12544630 |   12514807 |   12515032 |   12515391 |   12515604
  Idle time (%)                      |       0.0% |      88.6% |      88.6% |      88.6% |      88.4% |      88.4% |      88.4% |      88.4% |      88.6% |      88.6% |      88.6% |      88.6% |      88.4% |      88.4% |      88.4% |      88.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2267193 |    1129008 |     971789 |    1093488 |    1055401 |     993226 |    1053457 |    1092652 |    1110376 |     993437 |    1109780 |    1025952 |    1008913 |     842028 |     859937 |    1047772
  num incorrect                      |     156336 |       4435 |       9771 |       5558 |       6130 |       8202 |       6291 |       5046 |       5262 |       9241 |       5163 |       8107 |       8113 |      13939 |      13137 |       6692
  misprediction rate                 |      6.45% |      0.39% |      1.00% |      0.51% |      0.58% |      0.82% |      0.59% |      0.46% |      0.47% |      0.92% |      0.46% |      0.78% |      0.80% |      1.63% |      1.50% |      0.63%
  mpki                               |       7.47 |       1.25 |       3.07 |       1.60 |       1.82 |       2.55 |       1.87 |       1.46 |       1.50 |       2.86 |       1.47 |       2.45 |       2.49 |       4.87 |       4.52 |       2.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    3288642 |      44346 |      75680 |      50279 |      53848 |      63665 |      55679 |      45585 |      49892 |      70987 |      48514 |      64934 |      64095 |      96867 |      97507 |      56135
    num misses                       |        172 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         28 |         26 |         26 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.06% |      0.03% |      0.05% |      0.05% |      0.04% |      0.05% |      0.06% |      0.06% |      0.04% |      0.05% |      0.04% |      0.04% |      0.03% |      0.03% |      0.05%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4890315 |     682251 |     644746 |     673823 |     658552 |     642929 |     659212 |     666087 |     679778 |     649717 |     677503 |     658753 |     649623 |     608840 |     615594 |     657480
    num misses                       |       2551 |        617 |        608 |        585 |        605 |        614 |        578 |        572 |        592 |        640 |        623 |        577 |        590 |        619 |        624 |        585
    miss rate                        |      0.05% |      0.09% |      0.09% |      0.09% |      0.09% |      0.10% |      0.09% |      0.09% |      0.09% |      0.10% |      0.09% |      0.09% |      0.09% |      0.10% |      0.10% |      0.09%
    mpki                             |       0.12 |       0.17 |       0.19 |       0.17 |       0.18 |       0.19 |       0.17 |       0.17 |       0.17 |       0.20 |       0.18 |       0.17 |       0.18 |       0.22 |       0.21 |       0.17
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2723 |        643 |        634 |        611 |        631 |        640 |        604 |        598 |        620 |        666 |        649 |        603 |        616 |        645 |        650 |        611
    num misses                       |        719 |        174 |        181 |        174 |        176 |        173 |        181 |        169 |        168 |        170 |        170 |        165 |        166 |        166 |        168 |        160
    miss rate                        |     26.40% |     27.06% |     28.55% |     28.48% |     27.89% |     27.03% |     29.97% |     28.26% |     27.10% |     25.53% |     26.19% |     27.36% |     26.95% |     25.74% |     25.85% |     26.19%
    mpki                             |       0.03 |       0.05 |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.06 |       0.06 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    3288642 |      44346 |      75680 |      50279 |      53848 |      63665 |      55679 |      45585 |      49892 |      70987 |      48514 |      64934 |      64095 |      96867 |      97507 |      56135
    num cache misses                 |       2843 |        172 |        172 |        172 |        171 |        173 |        171 |        171 |        179 |        171 |        172 |        171 |        171 |        172 |        171 |        173
    miss rate                        |      0.09% |      0.39% |      0.23% |      0.34% |      0.32% |      0.27% |      0.31% |      0.38% |      0.36% |      0.24% |      0.35% |      0.26% |      0.27% |      0.18% |      0.18% |      0.31%
    mpki                             |       0.14 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.06 |       0.06 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4890315 |     682251 |     644746 |     673823 |     658552 |     642929 |     659212 |     666087 |     679778 |     649717 |     677503 |     658753 |     649623 |     608840 |     615594 |     657480
    num cache misses                 |      42266 |      13888 |      14266 |      13944 |      14016 |      14192 |      14049 |      13756 |      13998 |      14171 |      13910 |      14148 |      14029 |      14256 |      14361 |      13909
    miss rate                        |      0.86% |      2.04% |      2.21% |      2.07% |      2.13% |      2.21% |      2.13% |      2.07% |      2.06% |      2.18% |      2.05% |      2.15% |      2.16% |      2.34% |      2.33% |      2.12%
    mpki                             |       2.02 |       3.90 |       4.48 |       4.02 |       4.16 |       4.42 |       4.18 |       3.98 |       3.98 |       4.39 |       3.96 |       4.27 |       4.31 |       4.98 |       4.94 |       4.15
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      47353 |      14154 |      14598 |      14211 |      14300 |      14515 |      14335 |      14027 |      14547 |      14780 |      14451 |      14712 |      14606 |      14911 |      15007 |      14471
    num cache misses                 |      32755 |      12907 |      13153 |      13000 |      13018 |      13119 |      13012 |      12890 |      13027 |      13115 |      12943 |      13117 |      12994 |      13203 |      13238 |      13008
    miss rate                        |     69.17% |     91.19% |     90.10% |     91.48% |     91.03% |     90.38% |     90.77% |     91.89% |     89.55% |     88.73% |     89.56% |     89.16% |     88.96% |     88.55% |     88.21% |     89.89%
    mpki                             |       1.57 |       3.63 |       4.13 |       3.74 |       3.87 |       4.08 |       3.87 |       3.73 |       3.70 |       4.06 |       3.68 |       3.96 |       3.99 |       4.61 |       4.56 |       3.88
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      35731 |      13009 |      13320 |      13104 |      13139 |      13277 |      13135 |      12993 |      13399 |      13553 |      13312 |      13509 |      13400 |      13686 |      13713 |      13398
    num cache misses                 |      26287 |       6718 |       6897 |       6793 |       6891 |       6834 |       6904 |       6786 |       7361 |       7456 |       7368 |       7402 |       7185 |       7278 |       7420 |       7185
    miss rate                        |     73.57% |     51.64% |     51.78% |     51.84% |     52.45% |     51.47% |     52.56% |     52.23% |     54.94% |     55.01% |     55.35% |     54.79% |     53.62% |     53.18% |     54.11% |     53.63%
    mpki                             |       1.26 |       1.89 |       2.17 |       1.96 |       2.05 |       2.13 |       2.05 |       1.96 |       2.09 |       2.31 |       2.10 |       2.24 |       2.21 |       2.54 |       2.55 |       2.14
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      14246 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      14170 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      61.46 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.41 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       0.21 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.16 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
