                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   11162777 |    3326803 |    3151505 |    3336430 |    2825259 |    3311926 |    3164852 |    3426433
  Cycles                             |    9114800 |    9114800 |    9114800 |    9114800 |    9114800 |    9114800 |    9114800 |    9114800
  IPC                                |       1.22 |       0.36 |       0.35 |       0.37 |       0.31 |       0.36 |       0.35 |       0.38
  Time (ns)                          |    2278700 |    2278700 |    2278700 |    2278700 |    2278700 |    2278700 |    2278700 |    2278700
  Idle time (ns)                     |       1490 |    1807217 |    1807534 |    1807675 |    1807693 |    1807715 |    1807772 |    1807584
  Idle time (%)                      |       0.1% |      79.3% |      79.3% |      79.3% |      79.3% |      79.3% |      79.3% |      79.3%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    1362905 |    1041042 |     970549 |    1045658 |     832275 |    1035142 |     974526 |    1082915
  num incorrect                      |      78431 |       6269 |       8407 |       6083 |      13122 |       6507 |       8484 |       4972
  misprediction rate                 |      5.44% |      0.60% |      0.86% |      0.58% |      1.55% |      0.62% |      0.86% |      0.46%
  mpki                               |       7.03 |       1.88 |       2.67 |       1.82 |       4.64 |       1.96 |       2.68 |       1.45
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    1296851 |      57295 |      69533 |      55220 |     101139 |      58591 |      69592 |      48408
    num misses                       |        170 |         27 |         27 |         27 |         27 |         27 |         27 |         28
    miss rate                        |      0.01% |      0.05% |      0.04% |      0.05% |      0.03% |      0.05% |      0.04% |      0.06%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2726387 |     652127 |     633683 |     653352 |     602596 |     651250 |     635479 |     662535
    num misses                       |       2064 |        152 |        158 |        182 |        155 |        132 |        138 |        176
    miss rate                        |      0.08% |      0.02% |      0.02% |      0.03% |      0.03% |      0.02% |      0.02% |      0.03%
    mpki                             |       0.18 |       0.05 |       0.05 |       0.05 |       0.05 |       0.04 |       0.04 |       0.05
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       2234 |        179 |        185 |        209 |        182 |        159 |        165 |        204
    num misses                       |        588 |        142 |        143 |        145 |        143 |        137 |        137 |        132
    miss rate                        |     26.32% |     79.33% |     77.30% |     69.38% |     78.57% |     86.16% |     83.03% |     64.71%
    mpki                             |       0.05 |       0.04 |       0.05 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    1296851 |      57295 |      69533 |      55220 |     101139 |      58591 |      69592 |      48408
    num cache misses                 |       2707 |        171 |        173 |        172 |        172 |        170 |        170 |        175
    miss rate                        |      0.21% |      0.30% |      0.25% |      0.31% |      0.17% |      0.29% |      0.24% |      0.36%
    mpki                             |       0.24 |       0.05 |       0.05 |       0.05 |       0.06 |       0.05 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2726387 |     652127 |     633683 |     653352 |     602596 |     651250 |     635479 |     662535
    num cache misses                 |      37506 |      13167 |      13399 |      13103 |      13528 |      13191 |      13301 |      13009
    miss rate                        |      1.38% |      2.02% |      2.11% |      2.01% |      2.24% |      2.03% |      2.09% |      1.96%
    mpki                             |       3.36 |       3.96 |       4.25 |       3.93 |       4.79 |       3.98 |       4.20 |       3.80
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      42530 |      13457 |      13723 |      13400 |      14190 |      13754 |      13884 |      13554
    num cache misses                 |      29053 |      12110 |      12298 |      12096 |      12410 |      12178 |      12245 |      12088
    miss rate                        |     68.31% |     89.99% |     89.62% |     90.27% |     87.46% |     88.54% |     88.20% |     89.18%
    mpki                             |       2.60 |       3.64 |       3.90 |       3.63 |       4.39 |       3.68 |       3.87 |       3.53
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      31714 |      12239 |      12454 |      12221 |      12899 |      12571 |      12660 |      12460
    num cache misses                 |      23685 |       6764 |       6899 |       6825 |       7653 |       7336 |       7279 |       7279
    miss rate                        |     74.68% |     55.27% |     55.40% |     55.85% |     59.33% |     58.36% |     57.50% |     58.42%
    mpki                             |       2.12 |       2.03 |       2.19 |       2.05 |       2.71 |       2.22 |       2.30 |       2.12
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      10720 |          0 |          0 |          0 |      10643 |          0 |          0 |          0
  average dram access latency (ns)   |      61.54 |        inf |        inf |        inf |      61.51 |        inf |        inf |        inf
  average dram queueing delay        |       0.29 |       0.00 |       0.00 |       0.00 |       0.26 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10431 |        131 |        148 |        142 |        105 |         97 |         98 |        117
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1977 |       1943 |       1923 |       1983 |       2565 |       2416 |       2448 |       2422
