                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  4865745445 |  5133249884 |  5344718059 |  5244983489 |  5366097996 |  5387397078 |  5438927907 |  5381305104
  Cycles                             |  2312863800 |  2312863800 |  2312863800 |  2312863800 |  2312863800 |  2312863800 |  2312863800 |  2312863800
  IPC                                |        2.10 |        2.22 |        2.31 |        2.27 |        2.32 |        2.33 |        2.35 |        2.33
  Time (ns)                          |  2312863800 |  2312863800 |  2312863800 |  2312863800 |  2312863800 |  2312863800 |  2312863800 |  2312863800
  Idle time (ns)                     |         542 |      599905 |      622164 |      645268 |      667435 |      690477 |      712634 |      735677
  Idle time (%)                      |        0.0% |        0.0% |        0.0% |        0.0% |        0.0% |        0.0% |        0.0% |        0.0%
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   135269235 |   225778515 |   570909123 |   537662683 |   586588725 |   593687278 |   628141893 |   608933886
  num incorrect                      |      328923 |      351792 |      294382 |      295977 |      294454 |      295811 |      282322 |      282727
  misprediction rate                 |       0.24% |       0.16% |       0.05% |       0.06% |       0.05% |       0.05% |       0.04% |       0.05%
  mpki                               |        0.07 |        0.07 |        0.06 |        0.06 |        0.05 |        0.05 |        0.05 |        0.05
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   432096596 |   431281982 |   351580879 |   351580879 |   349170136 |   349170136 |   344015290 |   344015291
    num misses                       |         199 |          33 |          33 |          33 |          33 |          33 |          33 |          33
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  2086538495 |  2128551266 |  1929926021 |  1913303570 |  1925730063 |  1929279532 |  1921709702 |  1912105902
    num misses                       |    16723206 |    15665863 |    12845475 |    13623069 |    14308773 |    12223177 |    12973300 |    13549073
    miss rate                        |       0.80% |       0.74% |       0.67% |       0.71% |       0.74% |       0.63% |       0.68% |       0.71%
    mpki                             |        3.44 |        3.05 |        2.40 |        2.60 |        2.67 |        2.27 |        2.39 |        2.52
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |    16723405 |    15665896 |    12845508 |    13623102 |    14308806 |    12223210 |    12973333 |    13549106
    num misses                       |      618142 |      577497 |      490134 |      481930 |      462794 |      468020 |      461604 |      466813
    miss rate                        |       3.70% |       3.69% |       3.82% |       3.54% |       3.23% |       3.83% |       3.56% |       3.45%
    mpki                             |        0.13 |        0.11 |        0.09 |        0.09 |        0.09 |        0.09 |        0.08 |        0.09
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   432096596 |   431281982 |   351580879 |   351580879 |   349170136 |   349170136 |   344015290 |   344015291
    num cache misses                 |     1155629 |      808113 |      686762 |      700532 |      634695 |      720562 |      697109 |      697832
    miss rate                        |       0.27% |       0.19% |       0.20% |       0.20% |       0.18% |       0.21% |       0.20% |       0.20%
    mpki                             |        0.24 |        0.16 |        0.13 |        0.13 |        0.12 |        0.13 |        0.13 |        0.13
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  2086538495 |  2128551266 |  1929926021 |  1913303570 |  1925730063 |  1929279532 |  1921709702 |  1912105902
    num cache misses                 |   128782124 |   128447570 |   105703421 |   105707821 |   104228513 |   104240304 |   102433677 |   102429867
    miss rate                        |       6.17% |       6.03% |       5.48% |       5.52% |       5.41% |       5.40% |       5.33% |       5.36%
    mpki                             |       26.47 |       25.02 |       19.78 |       20.15 |       19.42 |       19.35 |       18.83 |       19.03
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |   133201009 |   131475779 |   107929598 |   108732414 |   107300797 |   106727115 |   104930401 |   105719721
    num cache misses                 |    64038745 |    63539097 |    53331175 |    53409412 |    51552370 |    51854116 |    49886588 |    50018388
    miss rate                        |      48.08% |      48.33% |      49.41% |      49.12% |      48.04% |      48.59% |      47.54% |      47.31%
    mpki                             |       13.16 |       12.38 |        9.98 |       10.18 |        9.61 |        9.63 |        9.17 |        9.29
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    67305023 |    65759193 |    54870590 |    55733473 |    53989958 |    53620350 |    51686186 |    52610408
    num cache misses                 |    10438330 |     7504922 |     6610477 |     9579281 |     7199876 |     5019260 |     5062715 |     7003540
    miss rate                        |      15.51% |      11.41% |      12.05% |      17.19% |      13.34% |       9.36% |       9.80% |      13.31%
    mpki                             |        2.15 |        1.46 |        1.24 |        1.83 |        1.34 |        0.93 |        0.93 |        1.30
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    30103889 |           0 |           0 |           0 |    30061491 |           0 |           0 |           0
  average dram access latency (ns)   |       62.97 |         inf |         inf |         inf |       62.89 |         inf |         inf |         inf
  average dram queueing delay        |        1.71 |        0.00 |        0.00 |        0.00 |        1.64 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       1.00% |       0.00% |       0.00% |       0.00% |       1.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |     6104894 |     4052340 |     3250792 |     5189475 |     2745484 |     2151706 |     2144797 |     3205914
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |     2407321 |     2129082 |     1711414 |     2389962 |     3553921 |     1900862 |     1897723 |     2238170
