                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  484943143 |   75564065 |  104921553 |  134279225 |  163639071 |  192997514 |  222355541 |  249615460
  Cycles                             |  567475040 |  567475040 |  567475040 |  567475040 |  567475040 |  567475040 |  567475040 |  567475040
  IPC                                |       0.85 |       0.13 |       0.18 |       0.24 |       0.29 |       0.34 |       0.39 |       0.44
  Time (ns)                          |  257943200 |  257943200 |  257943200 |  257943200 |  257943200 |  257943200 |  257943200 |  257943200
  Idle time (ns)                     |   40208478 |  228237710 |  222870098 |  217512815 |  212014660 |  205780474 |  199616859 |  193921806
  Idle time (%)                      |      15.6% |      88.5% |      86.4% |      84.3% |      82.2% |      79.8% |      77.4% |      75.2%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   42618753 |    9605562 |   13799097 |   17992714 |   22186938 |   26380760 |   30574464 |   34168824
  num incorrect                      |       8784 |         89 |         90 |         89 |         89 |         89 |         89 |         80
  misprediction rate                 |      0.02% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       0.02 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   75548167 |        312 |        318 |        312 |        312 |        312 |        312 |        235
    num misses                       |        118 |         16 |         16 |         16 |         16 |         16 |         16 |         16
    miss rate                        |      0.00% |      5.13% |      5.03% |      5.13% |      5.13% |      5.13% |      5.13% |      6.81%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   50848464 |   13192626 |   13192269 |   13191898 |   13191858 |   13191617 |   13191317 |   12891020
    num misses                       |   37408237 |    4162726 |    4167170 |    4172149 |    4160097 |    4172452 |    4178117 |    4172671
    miss rate                        |     73.57% |     31.55% |     31.59% |     31.63% |     31.54% |     31.63% |     31.67% |     32.37%
    mpki                             |      77.14 |      55.09 |      39.72 |      31.07 |      25.42 |      21.62 |      18.79 |      16.72
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |   37408355 |    4162742 |    4167186 |    4172165 |    4160113 |    4172468 |    4178133 |    4172687
    num misses                       |   36063103 |    4017711 |    4030547 |    4037301 |    4016449 |    4038997 |    4051511 |    4038925
    miss rate                        |     96.40% |     96.52% |     96.72% |     96.77% |     96.55% |     96.80% |     96.97% |     96.79%
    mpki                             |      74.37 |      53.17 |      38.41 |      30.07 |      24.54 |      20.93 |      18.22 |      16.18
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   75548167 |        312 |        318 |        312 |        312 |        312 |        312 |        235
    num cache misses                 |      10344 |         95 |         95 |         94 |         95 |         95 |         95 |         95
    miss rate                        |      0.01% |     30.45% |     29.87% |     30.13% |     30.45% |     30.45% |     30.45% |     40.43%
    mpki                             |       0.02 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   50848464 |   13192626 |   13192269 |   13191898 |   13191858 |   13191617 |   13191317 |   12891020
    num cache misses                 |   38635042 |    4183545 |    4188972 |    4187747 |    4182921 |    4190903 |    4192796 |    4189754
    miss rate                        |     75.98% |     31.71% |     31.75% |     31.74% |     31.71% |     31.77% |     31.78% |     32.50%
    mpki                             |      79.67 |      55.36 |      39.92 |      31.19 |      25.56 |      21.71 |      18.86 |      16.78
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |   41829873 |    7533541 |    7569422 |    7587802 |    7585709 |    7592265 |    7597736 |    7565899
    num cache misses                 |   38198094 |    4137595 |    4151186 |    4150045 |    4139576 |    4158031 |    4161334 |    4148025
    miss rate                        |     91.32% |     54.92% |     54.84% |     54.69% |     54.57% |     54.77% |     54.77% |     54.83%
    mpki                             |      78.77 |      54.76 |      39.56 |      30.91 |      25.30 |      21.54 |      18.71 |      16.62
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |   41382588 |    7487496 |    7531539 |    7550005 |    7542268 |    7559297 |    7566178 |    7524074
    num cache misses                 |   31030368 |    3349584 |    3380020 |    3399795 |    3402601 |    3401116 |    3404625 |    3375906
    miss rate                        |     74.98% |     44.74% |     44.88% |     45.03% |     45.11% |     44.99% |     45.00% |     44.87%
    mpki                             |      63.99 |      44.33 |      32.21 |      25.32 |      20.79 |      17.62 |      15.31 |      13.52
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |   38820313 |          0 |          0 |          0 |   38664205 |          0 |          0 |          0
  average dram access latency (ns)   |      62.89 |        inf |        inf |        inf |      62.87 |        inf |        inf |        inf
  average dram queueing delay        |       1.64 |       0.00 |       0.00 |       0.00 |       1.61 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     18.00% |      0.00% |      0.00% |      0.00% |     18.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |   29780523 |    3177569 |    3014661 |    2850009 |    2772381 |    2976838 |    3180435 |    3336184
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |     198022 |     171962 |     365332 |     549747 |     630156 |     424209 |     224155 |      39662
