metric,value
timestamp,2026-07-02T00:37:27
workload,BFS
strategy,MPO
bench_class,S
num_threads,12
output_dir,Outputs/sizeS/12TH/BFS_S_MPO_12TH_20260702_001946
cpu_map,"[0, 8, 1, 9, 2, 10, 3, 11, 4, 12, 5, 13]"
p_core_count,8
e_core_count,4
node0_threads,6
node1_threads,6
sim_time_ms,7.4348
total_instructions,43596729
avg_ipc,0.2231
avg_ipc_p,0.1328
avg_ipc_e,0.4037
total_power_W,7.549
dynamic_W,2.7302
leakage_W,4.8
dram_W,0.0188
energy_J,0.056126
node0_reads,10953
node1_reads,10875
node0_pct,50.1787
dram_local,5698
dram_remote,5617
dram_remote_pct,49.6421
l1d_miss_pct,0.9568
l2_miss_pct,82.0577
l3_miss_pct,18.6695
l1d_mpki,1.6941
l2_mpki,1.3902
l3_mpki,0.2595
l3_miss_count,11315
cpi_base_frac,0.7847
cpi_branch_frac,0.1585
cpi_l2_frac,0.0
cpi_l3_frac,0.0401
cpi_dram_local_frac,0.0081
cpi_dram_remote_frac,0.0086
futex_wake_count,34
futex_wait_count,11
mutex_lock_count,0
barrier_wait_count,0
futex_wake_per_minst,3.0869
mutex_lock_per_minst,0.0
barrier_wait_per_minst,0.0
L1-D.access-mru-0.c0,2452890
L1-D.access-mru-0.c1,557198
L1-D.access-mru-0.c10,559102
L1-D.access-mru-0.c11,557045
L1-D.access-mru-0.c2,561282
L1-D.access-mru-0.c3,533978
L1-D.access-mru-0.c4,561791
L1-D.access-mru-0.c5,545940
L1-D.access-mru-0.c6,512113
L1-D.access-mru-0.c7,561874
L1-D.access-mru-0.c8,553004
L1-D.access-mru-0.c9,547344
L1-D.access-mru-0.node0,5200182
L1-D.access-mru-0.node1,3303379
L1-D.access-mru-0.total,8503561
L1-D.access-mru-1.c0,116104
L1-D.access-mru-1.c1,3725
L1-D.access-mru-1.c10,3599
L1-D.access-mru-1.c11,3446
L1-D.access-mru-1.c2,3559
L1-D.access-mru-1.c3,4140
L1-D.access-mru-1.c4,3509
L1-D.access-mru-1.c5,3567
L1-D.access-mru-1.c6,4798
L1-D.access-mru-1.c7,3749
L1-D.access-mru-1.c8,3686
L1-D.access-mru-1.c9,3800
L1-D.access-mru-1.node0,135255
L1-D.access-mru-1.node1,22427
L1-D.access-mru-1.total,157682
L1-D.access-mru-2.c0,42857
L1-D.access-mru-2.c1,388
L1-D.access-mru-2.c10,364
L1-D.access-mru-2.c11,447
L1-D.access-mru-2.c2,426
L1-D.access-mru-2.c3,449
L1-D.access-mru-2.c4,389
L1-D.access-mru-2.c5,426
L1-D.access-mru-2.c6,549
L1-D.access-mru-2.c7,352
L1-D.access-mru-2.c8,407
L1-D.access-mru-2.c9,441
L1-D.access-mru-2.node0,44992
L1-D.access-mru-2.node1,2503
L1-D.access-mru-2.total,47495
L1-D.access-mru-3.c0,13814
L1-D.access-mru-3.c1,104
L1-D.access-mru-3.c10,99
L1-D.access-mru-3.c11,107
L1-D.access-mru-3.c2,100
L1-D.access-mru-3.c3,114
L1-D.access-mru-3.c4,86
L1-D.access-mru-3.c5,119
L1-D.access-mru-3.c6,279
L1-D.access-mru-3.c7,93
L1-D.access-mru-3.c8,80
L1-D.access-mru-3.c9,109
L1-D.access-mru-3.node0,14458
L1-D.access-mru-3.node1,646
L1-D.access-mru-3.total,15104
L1-D.access-mru-4.c0,4655
L1-D.access-mru-4.c1,41
L1-D.access-mru-4.c10,53
L1-D.access-mru-4.c11,47
L1-D.access-mru-4.c2,45
L1-D.access-mru-4.c3,35
L1-D.access-mru-4.c4,54
L1-D.access-mru-4.c5,53
L1-D.access-mru-4.c6,139
L1-D.access-mru-4.c7,45
L1-D.access-mru-4.c8,36
