                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   72581278 |   73549290 |   73551985 |   73247888 |   84831353 |   84702673 |   85099751 |   84357609
  Cycles                             |   76929160 |   76929160 |   76929160 |   76929160 |  101406620 |  101406620 |  101406620 |  101406620
  IPC                                |       0.94 |       0.96 |       0.96 |       0.95 |       0.84 |       0.84 |       0.84 |       0.83
  Time (ns)                          |   34967800 |   34967800 |   34967800 |   34967800 |   34967800 |   34967800 |   34967800 |   34967800
  Idle time (ns)                     |        219 |     350123 |     354232 |     356920 |     359573 |     362235 |     364873 |     367535
  Idle time (%)                      |       0.0% |       1.0% |       1.0% |       1.0% |       1.0% |       1.0% |       1.0% |       1.1%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    5704595 |    6121997 |    6111392 |    6040571 |    9241905 |    9205886 |    9272663 |    9064660
  num incorrect                      |      15296 |       5257 |       5632 |       5532 |       8201 |       8428 |       8665 |       9048
  misprediction rate                 |      0.27% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.10%
  mpki                               |       0.21 |       0.07 |       0.08 |       0.08 |       0.10 |       0.10 |       0.10 |       0.11
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   10284507 |   10113597 |   10168300 |   10132151 |   10379252 |   10403733 |   10523648 |   10551113
    num misses                       |        134 |         23 |         23 |         23 |         21 |         23 |         23 |         23
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   26959176 |   26686711 |   26740650 |   26621769 |   28625339 |   28613751 |   28836670 |   28743551
    num misses                       |    1291146 |    1282977 |    1285235 |    1284642 |    1282411 |    1283840 |    1286782 |    1282688
    miss rate                        |      4.79% |      4.81% |      4.81% |      4.83% |      4.48% |      4.49% |      4.46% |      4.46%
    mpki                             |      17.79 |      17.44 |      17.47 |      17.54 |      15.12 |      15.16 |      15.12 |      15.21
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |    1291280 |    1283000 |    1285258 |    1284665 |    1282432 |    1283863 |    1286805 |    1282711
    num misses                       |     525582 |     521190 |     523320 |     528509 |     522727 |     525521 |     526597 |     519698
    miss rate                        |     40.70% |     40.62% |     40.72% |     41.14% |     40.76% |     40.93% |     40.92% |     40.52%
    mpki                             |       7.24 |       7.09 |       7.11 |       7.22 |       6.16 |       6.20 |       6.19 |       6.16
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   10284507 |   10113597 |   10168300 |   10132151 |   10379252 |   10403733 |   10523648 |   10551113
    num cache misses                 |       4436 |       1114 |       1112 |       1124 |        675 |        654 |        686 |        749
    miss rate                        |      0.04% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.06 |       0.02 |       0.02 |       0.02 |       0.01 |       0.01 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   26959176 |   26686711 |   26740650 |   26621769 |   28625339 |   28613751 |   28836670 |   28743551
    num cache misses                 |     977522 |     974025 |     969153 |     972718 |     741186 |     737885 |     734016 |     732100
    miss rate                        |      3.63% |      3.65% |      3.62% |      3.65% |      2.59% |      2.58% |      2.55% |      2.55%
    mpki                             |      13.47 |      13.24 |      13.18 |      13.28 |       8.74 |       8.71 |       8.63 |       8.68
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1052708 |    1034853 |    1033854 |    1033467 |     803849 |     802675 |     807506 |     806640
    num cache misses                 |     508244 |     497201 |     494900 |     495076 |     335780 |     334659 |     334150 |     333184
    miss rate                        |     48.28% |     48.05% |     47.87% |     47.90% |     41.77% |     41.69% |     41.38% |     41.31%
    mpki                             |       7.00 |       6.76 |       6.73 |       6.76 |       3.96 |       3.95 |       3.93 |       3.95
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     579007 |     556916 |     558489 |     554701 |     412521 |     413713 |     420071 |     420287
    num cache misses                 |      27057 |      16923 |      16913 |      16926 |      17056 |      17076 |      17078 |      17123
    miss rate                        |      4.67% |      3.04% |      3.03% |      3.05% |      4.13% |      4.13% |      4.07% |      4.07%
    mpki                             |       0.37 |       0.23 |       0.23 |       0.23 |       0.20 |       0.20 |       0.20 |       0.20
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |     146145 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |   15150.26 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |   15089.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6672 |        124 |        126 |        128 |        151 |        158 |        161 |        136
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
