                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    4517898 |    4159064 |    4094965 |    4073453 |    4772112 |    4195929 |    4213483 |    4132086 |    4873279 |    4854116 |    4169070 |    4760754
  Cycles                             |    5570840 |    5570840 |    5570840 |    5570840 |    7343380 |    5570840 |    5570840 |    5570840 |    7343380 |    7343380 |    5570840 |    7343380
  IPC                                |       0.81 |       0.75 |       0.74 |       0.73 |       0.65 |       0.75 |       0.76 |       0.74 |       0.66 |       0.66 |       0.75 |       0.65
  Time (ns)                          |    2532200 |    2532200 |    2532200 |    2532200 |    2532200 |    2532200 |    2532200 |    2532200 |    2532200 |    2532200 |    2532200 |    2532200
  Idle time (ns)                     |        248 |     352743 |     355973 |     357716 |     359487 |     361218 |     362925 |     364657 |     366364 |     368095 |     369942 |     371674
  Idle time (%)                      |       0.0% |      13.9% |      14.1% |      14.1% |      14.2% |      14.3% |      14.3% |      14.4% |      14.5% |      14.5% |      14.6% |      14.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     471507 |     464536 |     452179 |     446437 |     644756 |     489769 |     489862 |     473960 |     689268 |     685227 |     495905 |     663956
  num incorrect                      |      11599 |       1109 |       1077 |       1121 |       1357 |       1170 |       1293 |       1385 |       2166 |       2203 |       2057 |       2693
  misprediction rate                 |      2.40% |      0.24% |      0.24% |      0.25% |      0.21% |      0.24% |      0.26% |      0.29% |      0.31% |      0.32% |      0.41% |      0.40%
  mpki                               |       2.57 |       0.27 |       0.26 |       0.28 |       0.28 |       0.28 |       0.31 |       0.34 |       0.44 |       0.45 |       0.49 |       0.57
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     401700 |     327140 |     315816 |     304962 |     294650 |     282779 |     272195 |     261493 |     251909 |     240906 |     229404 |     211251
    num misses                       |        133 |         23 |         23 |         23 |         23 |         23 |         21 |         23 |         21 |         21 |         23 |         21
    miss rate                        |      0.03% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.03 |       0.01 |       0.01 |       0.01 |       0.00 |       0.01 |       0.00 |       0.01 |       0.00 |       0.00 |       0.01 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1796550 |    1521640 |    1493929 |    1492443 |    1595467 |    1483833 |    1502704 |    1468480 |    1559114 |    1551324 |    1435787 |    1528537
    num misses                       |       6521 |       4589 |       5033 |       4713 |       5054 |       4720 |       4182 |       4803 |       5124 |       4328 |       4823 |       4527
    miss rate                        |      0.36% |      0.30% |      0.34% |      0.32% |      0.32% |      0.32% |      0.28% |      0.33% |      0.33% |      0.28% |      0.34% |      0.30%
    mpki                             |       1.44 |       1.10 |       1.23 |       1.16 |       1.06 |       1.12 |       0.99 |       1.16 |       1.05 |       0.89 |       1.16 |       0.95
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       6654 |       4612 |       5056 |       4736 |       5077 |       4743 |       4203 |       4826 |       5145 |       4349 |       4846 |       4548
    num misses                       |        570 |        229 |        259 |        233 |        219 |        252 |        208 |        212 |        254 |        231 |        222 |        252
    miss rate                        |      8.57% |      4.97% |      5.12% |      4.92% |      4.31% |      5.31% |      4.95% |      4.39% |      4.94% |      5.31% |      4.58% |      5.54%
    mpki                             |       0.13 |       0.06 |       0.06 |       0.06 |       0.05 |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     401700 |     327140 |     315816 |     304962 |     294650 |     282779 |     272195 |     261493 |     251909 |     240906 |     229404 |     211251
    num cache misses                 |       1943 |        137 |        137 |        137 |        136 |        136 |        132 |        136 |        131 |        131 |        136 |        137
    miss rate                        |      0.48% |      0.04% |      0.04% |      0.04% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.06% |      0.06%
    mpki                             |       0.43 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1796550 |    1521640 |    1493929 |    1492443 |    1595467 |    1483833 |    1502704 |    1468480 |    1559114 |    1551324 |    1435787 |    1528537
    num cache misses                 |      66461 |      54188 |      55026 |      53276 |      52208 |      54515 |      53193 |      53072 |      50681 |      52352 |      53384 |      48625
    miss rate                        |      3.70% |      3.56% |      3.68% |      3.57% |      3.27% |      3.67% |      3.54% |      3.61% |      3.25% |      3.37% |      3.72% |      3.18%
    mpki                             |      14.71 |      13.03 |      13.44 |      13.08 |      10.94 |      12.99 |      12.62 |      12.84 |      10.40 |      10.79 |      12.80 |      10.21
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      91073 |      75687 |      76405 |      74008 |      73445 |      76373 |      74376 |      75657 |      71316 |      75157 |      74609 |      70437
    num cache misses                 |      48835 |      41411 |      42142 |      40762 |      40591 |      42971 |      42482 |      42157 |      40511 |      44765 |      43161 |      40939
    miss rate                        |     53.62% |     54.71% |     55.16% |     55.08% |     55.27% |     56.26% |     57.12% |     55.72% |     56.80% |     59.56% |     57.85% |     58.12%
    mpki                             |      10.81 |       9.96 |      10.29 |      10.01 |       8.51 |      10.24 |      10.08 |      10.20 |       8.31 |       9.22 |      10.35 |       8.60
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      73176 |      61926 |      62503 |      60416 |      62839 |      64238 |      62543 |      63607 |      62313 |      66578 |      63821 |      62380
    num cache misses                 |      34276 |      22723 |      23199 |      26116 |      25369 |      22545 |      22648 |      27257 |      24544 |      24944 |      22670 |      26449
    miss rate                        |     46.84% |     36.69% |     37.12% |     43.23% |     40.37% |     35.10% |     36.21% |     42.85% |     39.39% |     37.47% |     35.52% |     42.40%
    mpki                             |       7.59 |       5.46 |       5.67 |       6.41 |       5.32 |       5.37 |       5.38 |       6.60 |       5.04 |       5.14 |       5.44 |       5.56
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      15115 |          0 |          0 |          0 |      15874 |          0 |          0 |          0 |      14631 |          0 |          0 |          0
  average dram access latency (ns)   |      97.16 |        inf |        inf |        inf |      95.46 |        inf |        inf |        inf |      98.47 |        inf |        inf |        inf
  average dram queueing delay        |      35.91 |       0.00 |       0.00 |       0.00 |      34.21 |       0.00 |       0.00 |       0.00 |      37.22 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       9017 |       2771 |       2658 |       2624 |       2823 |       1810 |       1659 |       1829 |       1814 |       1736 |       1526 |       1851
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      14730 |      14992 |      14996 |      14707 |      17057 |      15420 |      15148 |      15822 |      17394 |      17759 |      15454 |      16930
