                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   21713269 |    3981360 |    4047949 |    4278946 |    4029605 |    4116645 |    3467173 |    3646668
  Cycles                             |   16693600 |   16693600 |   16693600 |   16693600 |   16693600 |   16693600 |   16693600 |   16693600
  IPC                                |       1.30 |       0.24 |       0.24 |       0.26 |       0.24 |       0.25 |       0.21 |       0.22
  Time (ns)                          |    4173400 |    4173400 |    4173400 |    4173400 |    4173400 |    4173400 |    4173400 |    4173400
  Idle time (ns)                     |       1678 |    3442281 |    3442584 |    3442622 |    3442598 |    3442449 |    3442830 |    3442924
  Idle time (%)                      |       0.0% |      82.5% |      82.5% |      82.5% |      82.5% |      82.5% |      82.5% |      82.5%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    2474383 |    1165992 |    1200776 |    1296784 |    1188617 |    1228164 |     953610 |    1025584
  num incorrect                      |     162869 |      15074 |      14188 |      11013 |      14347 |      13377 |      21633 |      19354
  misprediction rate                 |      6.18% |      1.28% |      1.17% |      0.84% |      1.19% |      1.08% |      2.22% |      1.85%
  mpki                               |       7.50 |       3.79 |       3.50 |       2.57 |       3.56 |       3.25 |       6.24 |       5.31
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2521348 |      99586 |      91718 |      77746 |      96934 |      87557 |     135634 |     126002
    num misses                       |        178 |         46 |         29 |         29 |         46 |         47 |         48 |         48
    miss rate                        |      0.01% |      0.05% |      0.03% |      0.04% |      0.05% |      0.05% |      0.04% |      0.04%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    5105251 |     876513 |     881132 |     904163 |     880871 |     889286 |     825952 |     845021
    num misses                       |       2750 |        977 |        953 |       1019 |        953 |        981 |        978 |        938
    miss rate                        |      0.05% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.12% |      0.11%
    mpki                             |       0.13 |       0.25 |       0.24 |       0.24 |       0.24 |       0.24 |       0.28 |       0.26
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       2928 |       1023 |        982 |       1048 |        999 |       1028 |       1026 |        986
    num misses                       |        696 |        225 |        201 |        196 |        217 |        205 |        219 |        217
    miss rate                        |     23.77% |     21.99% |     20.47% |     18.70% |     21.72% |     19.94% |     21.35% |     22.01%
    mpki                             |       0.03 |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.06 |       0.06
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2521348 |      99586 |      91718 |      77746 |      96934 |      87557 |     135634 |     126002
    num cache misses                 |       2818 |        360 |        178 |        179 |        363 |        367 |        400 |        386
    miss rate                        |      0.11% |      0.36% |      0.19% |      0.23% |      0.37% |      0.42% |      0.29% |      0.31%
    mpki                             |       0.13 |       0.09 |       0.04 |       0.04 |       0.09 |       0.09 |       0.12 |       0.11
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    5105251 |     876513 |     881132 |     904163 |     880871 |     889286 |     825952 |     845021
    num cache misses                 |      53113 |      26313 |      26197 |      25992 |      26314 |      26193 |      27554 |      26721
    miss rate                        |      1.04% |      3.00% |      2.97% |      2.87% |      2.99% |      2.95% |      3.34% |      3.16%
    mpki                             |       2.45 |       6.61 |       6.47 |       6.07 |       6.53 |       6.36 |       7.95 |       7.33
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      58373 |      26909 |      26611 |      26374 |      27483 |      27315 |      28737 |      27974
    num cache misses                 |      42757 |      24166 |      23895 |      23754 |      24197 |      24130 |      24569 |      24454
    miss rate                        |     73.25% |     89.81% |     89.79% |     90.07% |     88.04% |     88.34% |     85.50% |     87.42%
    mpki                             |       1.97 |       6.07 |       5.90 |       5.55 |       6.00 |       5.86 |       7.09 |       6.71
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      45555 |      24418 |      24146 |      23980 |      25019 |      24888 |      25453 |      25329
    num cache misses                 |      32562 |      13658 |      13352 |      13502 |      14504 |      14329 |      14908 |      14551
    miss rate                        |     71.48% |     55.93% |     55.30% |     56.31% |     57.97% |     57.57% |     58.57% |     57.45%
    mpki                             |       1.50 |       3.43 |       3.30 |       3.16 |       3.60 |       3.48 |       4.30 |       3.99
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      14095 |          0 |          0 |          0 |      13998 |          0 |          0 |          0
  average dram access latency (ns)   |      61.55 |        inf |        inf |        inf |      61.51 |        inf |        inf |        inf
  average dram queueing delay        |       0.30 |       0.00 |       0.00 |       0.00 |       0.26 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10540 |        297 |        265 |        279 |        242 |        214 |        301 |        240
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       3936 |       3757 |       3750 |       3769 |       4692 |       4596 |       4632 |       4677
