                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    5342385 |    4444698 |    4406949 |    4952881 |    4303596 |    4830862 |    4810302 |    4786725 |    3857665 |    3824720 |    3804390 |    4208238
  Cycles                             |    7151690 |    5425420 |    5425420 |    7151690 |    5425420 |    7151690 |    7151690 |    7151690 |    5425420 |    5425420 |    5425420 |    7151690
  IPC                                |       0.75 |       0.82 |       0.81 |       0.69 |       0.79 |       0.68 |       0.67 |       0.67 |       0.71 |       0.70 |       0.70 |       0.59
  Time (ns)                          |    2466100 |    2466100 |    2466100 |    2466100 |    2466100 |    2466100 |    2466100 |    2466100 |    2466100 |    2466100 |    2466100 |    2466100
  Idle time (ns)                     |         71 |     317733 |     320928 |     322650 |     324311 |     326024 |     327702 |     329422 |     331079 |     332800 |     334467 |     336177
  Idle time (%)                      |       0.0% |      12.9% |      13.0% |      13.1% |      13.2% |      13.2% |      13.3% |      13.4% |      13.4% |      13.5% |      13.6% |      13.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     708632 |     547809 |     541535 |     692570 |     519089 |     667584 |     660584 |     655759 |     400890 |     394185 |     389678 |     504643
  num incorrect                      |      11587 |       1043 |       1045 |       1253 |       1177 |       1385 |       1510 |       2107 |       1840 |       1936 |       2058 |       2720
  misprediction rate                 |      1.61% |      0.19% |      0.19% |      0.18% |      0.23% |      0.21% |      0.23% |      0.32% |      0.46% |      0.49% |      0.53% |      0.54%
  mpki                               |       2.17 |       0.23 |       0.24 |       0.25 |       0.27 |       0.29 |       0.31 |       0.44 |       0.48 |       0.51 |       0.54 |       0.65
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     401834 |     327111 |     315628 |     305865 |     293689 |     283579 |     273283 |     262690 |     250235 |     239583 |     229136 |     211855
    num misses                       |        131 |         23 |         21 |         21 |         23 |         23 |         23 |         21 |         23 |         23 |         21 |         21
    miss rate                        |      0.03% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.02 |       0.01 |       0.00 |       0.00 |       0.01 |       0.00 |       0.00 |       0.00 |       0.01 |       0.01 |       0.01 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1913743 |    1553872 |    1537598 |    1634995 |    1499861 |    1588892 |    1590433 |    1579228 |    1406873 |    1392132 |    1389481 |    1451829
    num misses                       |       5944 |       4737 |       4726 |       4963 |       4535 |       5031 |       4194 |       4561 |       4754 |       4301 |       4381 |       4066
    miss rate                        |      0.31% |      0.30% |      0.31% |      0.30% |      0.30% |      0.32% |      0.26% |      0.29% |      0.34% |      0.31% |      0.32% |      0.28%
    mpki                             |       1.11 |       1.07 |       1.07 |       1.00 |       1.05 |       1.04 |       0.87 |       0.95 |       1.23 |       1.12 |       1.15 |       0.97
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       6075 |       4760 |       4747 |       4984 |       4558 |       5054 |       4217 |       4582 |       4777 |       4324 |       4402 |       4087
    num misses                       |        569 |        210 |        272 |        241 |        230 |        260 |        213 |        213 |        283 |        216 |        200 |        263
    miss rate                        |      9.37% |      4.41% |      5.73% |      4.84% |      5.05% |      5.14% |      5.05% |      4.65% |      5.92% |      5.00% |      4.54% |      6.44%
    mpki                             |       0.11 |       0.05 |       0.06 |       0.05 |       0.05 |       0.05 |       0.04 |       0.04 |       0.07 |       0.06 |       0.05 |       0.06
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     401834 |     327111 |     315628 |     305865 |     293689 |     283579 |     273283 |     262690 |     250235 |     239583 |     229136 |     211855
