                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    num accesses                     |   43795032 |    6203119 |    6201983 |    6203059 |    6202947 |    6201456 |    6201460 |    6201246 |    6201214 |    6202208 |    6202266 |    5900808
    num misses                       |   36021929 |    2768602 |    2779618 |    2774877 |    2784292 |    2779615 |    2769092 |    2779439 |    2783411 |    2785026 |    2785807 |    2779541
    miss rate                        |     82.25% |     44.63% |     44.82% |     44.73% |     44.89% |     44.82% |     44.65% |     44.82% |     44.88% |     44.90% |     44.92% |     47.10%
    mpki                             |      73.09 |      47.59 |      33.35 |      25.57 |      20.83 |      17.50 |      15.05 |      13.29 |      11.88 |      10.73 |       9.79 |       9.02
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   36022042 |    2768618 |    2779634 |    2774893 |    2784308 |    2779631 |    2769108 |    2779455 |    2783427 |    2785042 |    2785823 |    2779557
    num misses                       |   34729691 |    2664682 |    2685763 |    2681049 |    2696018 |    2690108 |    2670630 |    2687929 |    2696139 |    2699471 |    2702721 |    2687715
    miss rate                        |     96.41% |     96.25% |     96.62% |     96.62% |     96.83% |     96.78% |     96.44% |     96.71% |     96.86% |     96.93% |     97.02% |     96.70%
    mpki                             |      70.47 |      45.80 |      32.23 |      24.71 |      20.17 |      16.94 |      14.51 |      12.85 |      11.51 |      10.40 |       9.49 |       8.73
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      42972 |    5592983 |   11185259 |   16777526 |   22369930 |   27962334 |   33554738 |   39147142 |   44739546 |   50331950 |   55924354 |   61516759
    num cache misses                 |       1894 |        109 |        134 |        159 |        185 |        215 |        239 |        261 |         94 |        103 |        127 |        157
    miss rate                        |      4.41% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   43795032 |    6203119 |    6201983 |    6203059 |    6202947 |    6201456 |    6201460 |    6201246 |    6201214 |    6202208 |    6202266 |    5900808
    num cache misses                 |   37198939 |    2778867 |    2791485 |    2789672 |    2793022 |    2790533 |    2785915 |    2792899 |    2794076 |    2794056 |    2794271 |    2791777
    miss rate                        |     84.94% |     44.80% |     45.01% |     44.97% |     45.03% |     45.00% |     44.92% |     45.04% |     45.06% |     45.05% |     45.05% |     47.31%
    mpki                             |      75.48 |      47.77 |      33.50 |      25.71 |      20.89 |      17.57 |      15.14 |      13.35 |      11.92 |      10.77 |       9.82 |       9.06
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   39271221 |    4992674 |    5040838 |    5030708 |    5060531 |    5042436 |    5017312 |    5059521 |    5091058 |    5058922 |    5063142 |    5030233
    num cache misses                 |   36266073 |    2701978 |    2765775 |    2725961 |    2738820 |    2763549 |    2754363 |    2769824 |    2772977 |    2739659 |    2741953 |    2760727
    miss rate                        |     92.35% |     54.12% |     54.87% |     54.19% |     54.12% |     54.81% |     54.90% |     54.74% |     54.47% |     54.15% |     54.16% |     54.88%
    mpki                             |      73.58 |      46.44 |      33.19 |      25.12 |      20.49 |      17.40 |      14.97 |      13.24 |      11.83 |      10.56 |       9.63 |       8.96
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   38336465 |    4915676 |    5014990 |    4966838 |    5006144 |    5015235 |    4985521 |    5036185 |    5069865 |    5004420 |    5010697 |    4999026
    num cache misses                 |   29917465 |    2213119 |    2249093 |    2240219 |    2266792 |    2251649 |    2231182 |    2266416 |    2296923 |    2264292 |    2268308 |    2238400
    miss rate                        |     78.04% |     45.02% |     44.85% |     45.10% |     45.28% |     44.90% |     44.75% |     45.00% |     45.31% |     45.25% |     45.27% |     44.78%
    mpki                             |      60.70 |      38.04 |      26.99 |      20.65 |      16.96 |      14.18 |      12.13 |      10.84 |       9.80 |       8.73 |       7.97 |       7.27
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |   40238955 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   40067720 |          0 |          0 |          0
  average dram access latency (ns)   |      62.04 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      62.09 |        inf |        inf |        inf
  average dram queueing delay        |       0.79 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.84 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     19.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     19.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |   28668939 |    2213067 |    2249034 |    2240132 |    2266707 |    2251544 |    2157466 |    1984761 |    1920362 |    2058212 |    2252382 |    2237256
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |     196579 |          5 |          8 |          4 |          4 |          3 |      73598 |     281513 |     376485 |     206011 |      15843 |       1031
