                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11    
  Instructions                       |  3938555006 |    81510377 |    81456475 |    81981975 |    81806434 |    81150740 |    81766612 |    81290201 |    81377924 |    82063065 |    81172609 |    81858077
  Cycles                             |  4227120910 |  4227120910 |  4227120910 |  4227120910 |  4227120910 |  3206781380 |  4227120910 |  3206781380 |  4227120910 |  3206781380 |  4227120910 |  3206781380
  IPC                                |        0.93 |        0.02 |        0.02 |        0.02 |        0.02 |        0.03 |        0.02 |        0.03 |        0.02 |        0.03 |        0.02 |        0.03
  Time (ns)                          |  1457627900 |  1457627900 |  1457627900 |  1457627900 |  1457627900 |  1457627900 |  1457627900 |  1457627900 |  1457627900 |  1457627900 |  1457627900 |  1457627900
  Idle time (ns)                     |    34914975 |  1425504982 |  1425519410 |  1425278652 |  1425671974 |  1423830890 |  1425683791 |  1423759642 |  1425850267 |  1423475931 |  1425898951 |  1423524660
  Idle time (%)                      |        2.4% |       97.8% |       97.8% |       97.8% |       97.8% |       97.7% |       97.8% |       97.7% |       97.8% |       97.7% |       97.8% |       97.7%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   169631261 |     1576933 |     1576596 |     1586127 |     1588188 |     1575182 |     1586874 |     1576292 |     1578069 |     1583483 |     1571421 |     1583781
  num incorrect                      |     6048071 |       53202 |       53024 |       54077 |       53871 |       53567 |       54035 |       54084 |       53718 |       52885 |       53232 |       53608
  misprediction rate                 |       3.44% |       3.26% |       3.25% |       3.30% |       3.28% |       3.29% |       3.29% |       3.32% |       3.29% |       3.23% |       3.28% |       3.27%
  mpki                               |        1.54 |        0.65 |        0.65 |        0.66 |        0.66 |        0.66 |        0.66 |        0.67 |        0.66 |        0.64 |        0.66 |        0.65
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   773982070 |    12625352 |    12616253 |    12695691 |    12669631 |    12569027 |    12663037 |    12589731 |    12604183 |    12709552 |    12573077 |    12677963
    num misses                       |         197 |          44 |          43 |          48 |          47 |          48 |          47 |          48 |          47 |          45 |          44 |          48
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  2331216044 |    51529261 |    51494751 |    51815419 |    51692926 |    51282833 |    51668049 |    51374184 |    51429506 |    51887683 |    51312841 |    51744982
    num misses                       |    13509486 |      545362 |      538081 |      544815 |      530866 |      532147 |      533665 |      538111 |      541793 |      550254 |      533708 |      544194
    miss rate                        |       0.58% |       1.06% |       1.04% |       1.05% |       1.03% |       1.04% |       1.03% |       1.05% |       1.05% |       1.06% |       1.04% |       1.05%
    mpki                             |        3.43 |        6.69 |        6.61 |        6.65 |        6.49 |        6.56 |        6.53 |        6.62 |        6.66 |        6.71 |        6.57 |        6.65
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    13509683 |      545406 |      538124 |      544863 |      530913 |      532195 |      533712 |      538159 |      541840 |      550299 |      533752 |      544242
    num misses                       |     6438664 |      282133 |      281948 |      283737 |      281869 |      279822 |      282382 |      281131 |      280700 |      284524 |      279896 |      283579
    miss rate                        |      47.66% |      51.73% |      52.39% |      52.07% |      53.09% |      52.58% |      52.91% |      52.24% |      51.80% |      51.70% |      52.44% |      52.11%
    mpki                             |        1.63 |        3.46 |        3.46 |        3.46 |        3.45 |        3.45 |        3.45 |        3.46 |        3.45 |        3.47 |        3.45 |        3.46
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   773982070 |    12625352 |    12616253 |    12695691 |    12669631 |    12569027 |    12663037 |    12589731 |    12604183 |    12709552 |    12573077 |    12677963
    num cache misses                 |     2651259 |        1723 |        1677 |        1762 |        1863 |        4600 |        1821 |        4621 |        1735 |        4548 |        1647 |        4603
    miss rate                        |       0.34% |       0.01% |       0.01% |       0.01% |       0.01% |       0.04% |       0.01% |       0.04% |       0.01% |       0.04% |       0.01% |       0.04%
    mpki                             |        0.67 |        0.02 |        0.02 |        0.02 |        0.02 |        0.06 |        0.02 |        0.06 |        0.02 |        0.06 |        0.02 |        0.06
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |  2331216044 |    51529261 |    51494751 |    51815419 |    51692926 |    51282833 |    51668049 |    51374184 |    51429506 |    51887683 |    51312841 |    51744982
    num cache misses                 |    20489670 |      521681 |      521345 |      524608 |      522725 |      524472 |      522354 |      525602 |      519358 |      531535 |      517820 |      529987
    miss rate                        |       0.88% |       1.01% |       1.01% |       1.01% |       1.01% |       1.02% |       1.01% |       1.02% |       1.01% |       1.02% |       1.01% |       1.02%
    mpki                             |        5.20 |        6.40 |        6.40 |        6.40 |        6.39 |        6.46 |        6.39 |        6.47 |        6.38 |        6.48 |        6.38 |        6.47
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    24362410 |      523500 |      523116 |      526466 |      524713 |      529181 |      524297 |      530332 |      521225 |      536191 |      519585 |      534697
    num cache misses                 |    12688792 |      374552 |      374612 |      377130 |      375568 |      446069 |      375174 |      446990 |      373598 |      452323 |      372481 |      450972
    miss rate                        |      52.08% |      71.55% |      71.61% |      71.63% |      71.58% |      84.29% |      71.56% |      84.28% |      71.68% |      84.36% |      71.69% |      84.34%
    mpki                             |        3.22 |        4.60 |        4.60 |        4.60 |        4.59 |        5.50 |        4.59 |        5.50 |        4.59 |        5.51 |        4.59 |        5.51
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    13911159 |      374648 |      374705 |      377226 |      375693 |      446178 |      375296 |      447097 |      373730 |      452431 |      372598 |      451079
    num cache misses                 |     4180067 |      222946 |      223694 |      225284 |      207369 |      205652 |      206661 |      205413 |      205904 |      207334 |      205579 |      207409
    miss rate                        |      30.05% |      59.51% |      59.70% |      59.72% |      55.20% |      46.09% |      55.07% |      45.94% |      55.09% |      45.83% |      55.17% |      45.98%
    mpki                             |        1.06 |        2.74 |        2.75 |        2.75 |        2.53 |        2.53 |        2.53 |        2.53 |        2.53 |        2.53 |        2.53 |        2.53
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |     2270187 |           0 |           0 |           0 |     2269679 |           0 |           0 |           0 |     2270353 |           0 |           0 |           0
  average dram access latency (ns)   |       61.26 |         inf |         inf |         inf |       61.26 |         inf |         inf |         inf |       61.26 |         inf |         inf |         inf
  average dram queueing delay        |        0.01 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |     3348056 |       40773 |       41159 |       41353 |       39848 |       40768 |       39856 |       40816 |       39539 |       41114 |       40179 |       41640
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |      128835 |      104878 |      104337 |      105378 |       99905 |      124377 |       99726 |      124539 |       99557 |      125605 |       98653 |      125254
