                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   34047474 |   25707879 |   26518918 |   53656826 |   31854344 |   28807953 |          0 |          0 |   37644968 |   39059468 |   29301782 |   30641969 |   45939103 |   25377718 |          0 |          0
  Cycles                             |   21743330 |   21743330 |   21743330 |   21743330 |   16494940 |   16494940 |   16494940 |   16494940 |   21743330 |   21743330 |   21743330 |   21743330 |   16494940 |   16494940 |   16494940 |   16494940
  IPC                                |       1.57 |       1.18 |       1.22 |       2.47 |       1.93 |       1.75 |       0.00 |       0.00 |       1.73 |       1.80 |       1.35 |       1.41 |       2.79 |       1.54 |       0.00 |       0.00
  Time (ns)                          |    7497700 |    7497700 |    7497700 |    7497700 |    7497700 |    7497700 |    7497700 |    7497700 |    7497700 |    7497700 |    7497700 |    7497700 |    7497700 |    7497700 |    7497700 |    7497700
  Idle time (ns)                     |     426865 |     431377 |     430609 |     432886 |     426058 |     427593 |    7497700 |    7497700 |     423778 |        245 |     429090 |     428381 |     432087 |     429852 |    7497700 |    7497700
  Idle time (%)                      |       5.7% |       5.8% |       5.7% |       5.8% |       5.7% |       5.7% |     100.0% |     100.0% |       5.7% |       0.0% |       5.7% |       5.7% |       5.8% |       5.7% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    4495587 |    2021222 |    2263150 |   15196466 |    3892054 |    2994203 |          0 |          0 |    5561138 |    5788294 |    3094214 |    3482212 |   12991470 |    1971609 |          0 |          0
  num incorrect                      |       9173 |       8224 |       9463 |       1420 |       8205 |       8204 |          0 |          0 |       8227 |      27021 |       9150 |       9465 |       1327 |       8216 |          0 |          0
  misprediction rate                 |      0.20% |      0.41% |      0.42% |      0.01% |      0.21% |      0.27% |      0.00% |      0.00% |      0.15% |      0.46% |      0.29% |      0.27% |      0.01% |      0.41% |      0.00% |      0.00%
  mpki                               |       0.27 |       0.32 |       0.36 |       0.03 |       0.26 |       0.28 |       0.00 |       0.00 |       0.22 |       0.69 |       0.31 |       0.31 |       0.03 |       0.32 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1807786 |    1805531 |    1806527 |      83705 |    1806553 |    1806500 |          0 |          0 |    1806472 |    1977965 |    1809283 |    1806473 |      83700 |    1806573 |          0 |          0
    num misses                       |         40 |         40 |         40 |         34 |         40 |         40 |          0 |          0 |         40 |        378 |         40 |         40 |         34 |         40 |          0 |          0
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.04% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.02% |      0.00% |      0.00% |      0.04% |      0.00% |      0.00% |      0.00%
