                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  103123297 |  103662570 |  104311373 |  104123059 |  133701119 |  134072439 |  133572190 |  133683806 |  104894738 |  104322139 |  103880234 |  104025025 |  133596657 |  133062340 |  133469033 |  133401051
  Cycles                             |   42247480 |   42247480 |   42247480 |   42247480 |   55689860 |   55689860 |   55689860 |   55689860 |   42247480 |   42247480 |   42247480 |   42247480 |   55689860 |   55689860 |   55689860 |   55689860
  IPC                                |       2.44 |       2.45 |       2.47 |       2.46 |       2.40 |       2.41 |       2.40 |       2.40 |       2.48 |       2.47 |       2.46 |       2.46 |       2.40 |       2.39 |       2.40 |       2.40
  Time (ns)                          |   19203400 |   19203400 |   19203400 |   19203400 |   19203400 |   19203400 |   19203400 |   19203400 |   19203400 |   19203400 |   19203400 |   19203400 |   19203400 |   19203400 |   19203400 |   19203400
  Idle time (ns)                     |        298 |     461087 |     463369 |     464171 |     464954 |     465714 |     466497 |     467257 |     468041 |     468800 |     469584 |     470343 |     471127 |     471886 |     472670 |     473430
  Idle time (%)                      |       0.0% |       2.4% |       2.4% |       2.4% |       2.4% |       2.4% |       2.4% |       2.4% |       2.4% |       2.4% |       2.4% |       2.4% |       2.5% |       2.5% |       2.5% |       2.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    5862003 |    6185945 |    6371334 |    6317524 |   14768405 |   14874487 |   14731311 |   14763206 |    6538143 |    6374392 |    6248142 |    6289473 |   14738300 |   14585507 |   14702092 |   14682421
  num incorrect                      |     140363 |     122464 |     122460 |     122463 |     122487 |     122496 |     122625 |     122620 |     122418 |     122472 |     122469 |     122475 |     122624 |     122626 |     122489 |     122619
  misprediction rate                 |      2.34% |      1.94% |      1.89% |      1.90% |      0.82% |      0.82% |      0.83% |      0.82% |      1.84% |      1.89% |      1.92% |      1.91% |      0.83% |      0.83% |      0.83% |      0.83%
  mpki                               |       1.36 |       1.18 |       1.17 |       1.18 |       0.92 |       0.91 |       0.92 |       0.92 |       1.17 |       1.17 |       1.18 |       1.18 |       0.92 |       0.92 |       0.92 |       0.92
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    8757250 |    8611754 |    8611748 |    8611752 |    8611745 |    8611748 |    8611827 |    8611830 |    8611660 |    8611756 |    8611748 |    8611763 |    8611834 |    8611929 |    8611748 |    8611827
    num misses                       |        312 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   33007606 |   32733238 |   32825892 |   32799002 |   37024434 |   37077487 |   37006306 |   37022258 |   32908967 |   32827454 |   32764301 |   32785067 |   37009820 |   36933800 |   36991286 |   36981858
    num misses                       |      26113 |      22131 |      22804 |      22475 |      23107 |      22422 |      23028 |      22990 |      23125 |      22514 |      22227 |      22343 |      23008 |      23232 |      23400 |      23019
    miss rate                        |      0.08% |      0.07% |      0.07% |      0.07% |      0.06% |      0.06% |      0.06% |      0.06% |      0.07% |      0.07% |      0.07% |      0.07% |      0.06% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.25 |       0.21 |       0.22 |       0.22 |       0.17 |       0.17 |       0.17 |       0.17 |       0.22 |       0.22 |       0.21 |       0.21 |       0.17 |       0.17 |       0.18 |       0.17
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      26425 |      22159 |      22832 |      22503 |      23135 |      22450 |      23056 |      23018 |      23153 |      22542 |      22255 |      22371 |      23036 |      23260 |      23428 |      23047
    num misses                       |       5670 |       4594 |       4546 |       4524 |       4765 |       4463 |       4635 |       4557 |       4556 |       4539 |       4582 |       4535 |       4606 |       4581 |       4542 |       4490
    miss rate                        |     21.46% |     20.73% |     19.91% |     20.10% |     20.60% |     19.88% |     20.10% |     19.80% |     19.68% |     20.14% |     20.59% |     20.27% |     19.99% |     19.69% |     19.39% |     19.48%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.03 |       0.03 |       0.03 |       0.04 |       0.04 |       0.04 |       0.04 |       0.03 |       0.03 |       0.03 |       0.03
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    8757250 |    8611754 |    8611748 |    8611752 |    8611745 |    8611748 |    8611827 |    8611830 |    8611660 |    8611756 |    8611748 |    8611763 |    8611834 |    8611929 |    8611748 |    8611827
    num cache misses                 |      13181 |       3187 |       3189 |       3222 |       1226 |       1217 |       1281 |       1227 |       3172 |       3226 |       3218 |       3238 |       1231 |       1236 |       1229 |       1413
    miss rate                        |      0.15% |      0.04% |      0.04% |      0.04% |      0.01% |      0.01% |      0.01% |      0.01% |      0.04% |      0.04% |      0.04% |      0.04% |      0.01% |      0.01% |      0.01% |      0.02%
    mpki                             |       0.13 |       0.03 |       0.03 |       0.03 |       0.01 |       0.01 |       0.01 |       0.01 |       0.03 |       0.03 |       0.03 |       0.03 |       0.01 |       0.01 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   33007606 |   32733238 |   32825892 |   32799002 |   37024434 |   37077487 |   37006306 |   37022258 |   32908967 |   32827454 |   32764301 |   32785067 |   37009820 |   36933800 |   36991286 |   36981858
    num cache misses                 |    3327082 |    3311693 |    3311588 |    3311771 |    3069790 |    3068770 |    3068054 |    3068719 |    3312301 |    3311556 |    3311251 |    3311693 |    3069179 |    3068556 |    3069112 |    3069809
    miss rate                        |     10.08% |     10.12% |     10.09% |     10.10% |      8.29% |      8.28% |      8.29% |      8.29% |     10.07% |     10.09% |     10.11% |     10.10% |      8.29% |      8.31% |      8.30% |      8.30%
    mpki                             |      32.26 |      31.95 |      31.75 |      31.81 |      22.96 |      22.89 |      22.97 |      22.96 |      31.58 |      31.74 |      31.88 |      31.84 |      22.97 |      23.06 |      22.99 |      23.01
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    3355916 |    3323399 |    3321179 |    3330493 |    3083663 |    3080865 |    3090122 |    3083790 |    3325974 |    3326200 |    3327953 |    3325956 |    3086353 |    3085621 |    3084162 |    3086073
    num cache misses                 |     411845 |     389843 |     389803 |     390707 |     253937 |     259599 |     253312 |     254948 |     390865 |     389542 |     389526 |     390814 |     249186 |     251115 |     249974 |     250662
    miss rate                        |     12.27% |     11.73% |     11.74% |     11.73% |      8.23% |      8.43% |      8.20% |      8.27% |     11.75% |     11.71% |     11.70% |     11.75% |      8.07% |      8.14% |      8.11% |      8.12%
    mpki                             |       3.99 |       3.76 |       3.74 |       3.75 |       1.90 |       1.94 |       1.90 |       1.91 |       3.73 |       3.73 |       3.75 |       3.76 |       1.87 |       1.89 |       1.87 |       1.88
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     478580 |     452470 |     453956 |     464039 |     328746 |     333562 |     335765 |     328475 |     457730 |     458679 |     460635 |     459909 |     330965 |     328940 |     323797 |     327846
    num cache misses                 |     139844 |     132015 |     136625 |     138761 |     132177 |     132241 |     138009 |     131027 |     124803 |     130268 |     140820 |     135917 |     136069 |     136740 |     136162 |     130303
    miss rate                        |     29.22% |     29.18% |     30.10% |     29.90% |     40.21% |     39.65% |     41.10% |     39.89% |     27.27% |     28.40% |     30.57% |     29.55% |     41.11% |     41.57% |     42.05% |     39.75%
    mpki                             |       1.36 |       1.27 |       1.31 |       1.33 |       0.99 |       0.99 |       1.03 |       0.98 |       1.19 |       1.25 |       1.36 |       1.31 |       1.02 |       1.03 |       1.02 |       0.98
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     870440 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |     871134 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |   12351.76 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |   12340.19 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |   12290.50 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |   12278.94 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      5.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      5.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      30510 |      26925 |      28422 |      33704 |      27205 |      26454 |      36751 |      32220 |      24395 |      26157 |      30896 |      25838 |      27208 |      26249 |      23110 |      22700
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      61243 |      61264 |      61055 |      60528 |      60192 |      59912 |      58286 |      56627 |      60962 |      61816 |      61888 |      61748 |      62024 |      61964 |      61551 |      61603
