                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   66319739 |   67146031 |   67050087 |   66998398 |   57203160 |   57223118 |   58613739 |   58382487 |   68181426 |   68525864 |   71715471 |   71966984 |          0 |          0 |          0 |          0
  Cycles                             |   32908040 |   32908040 |   32908040 |   32908040 |   24964720 |   24964720 |   24964720 |   24964720 |   32908040 |   32908040 |   32908040 |   32908040 |   24964720 |   24964720 |   24964720 |   24964720
  IPC                                |       2.02 |       2.04 |       2.04 |       2.04 |       2.29 |       2.29 |       2.35 |       2.34 |       2.07 |       2.08 |       2.18 |       2.19 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |   11347600 |   11347600 |   11347600 |   11347600 |   11347600 |   11347600 |   11347600 |   11347600 |   11347600 |   11347600 |   11347600 |   11347600 |   11347600 |   11347600 |   11347600 |   11347600
  Idle time (ns)                     |        308 |     288811 |     290011 |     291077 |     292059 |     293033 |     294020 |     295008 |     295964 |     296978 |     297949 |     298945 |   11347600 |   11347600 |   11347600 |   11347600
  Idle time (%)                      |       0.0% |       2.5% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    3460343 |    4033717 |    4001971 |    3984740 |     719174 |     725997 |    1426678 |    1349345 |    4615737 |    4730471 |   23675027 |   23758668 |          0 |          0 |          0 |          0
  num incorrect                      |      12001 |       3696 |       3691 |       3692 |       3632 |       3629 |       3057 |       3082 |       3154 |       3221 |       1024 |       1031 |          0 |          0 |          0 |          0
  misprediction rate                 |      0.35% |      0.09% |      0.09% |      0.09% |      0.50% |      0.50% |      0.21% |      0.23% |      0.07% |      0.07% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       0.18 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.01 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5469736 |    5275573 |    5275382 |    5275382 |    5275382 |    5275382 |    5211065 |    5211212 |    5211212 |    5211214 |      81734 |      81882 |          0 |          0 |          0 |          0
    num misses                       |        376 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         31 |         31 |          0 |          0 |          0 |          0
