                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   11408112 |    3221316 |    3077397 |    3225627 |    2787981 |    3214490 |    3086038 |    3333807
  Cycles                             |    7579000 |    7579000 |    7579000 |    7579000 |    7579000 |    7579000 |    7579000 |    7579000
  IPC                                |       1.51 |       0.43 |       0.41 |       0.43 |       0.37 |       0.42 |       0.41 |       0.44
  Time (ns)                          |    7579000 |    7579000 |    7579000 |    7579000 |    7579000 |    7579000 |    7579000 |    7579000
  Idle time (ns)                     |       1296 |    6021378 |    6022235 |    6022670 |    6022722 |    6023092 |    6023162 |    6023509
  Idle time (%)                      |       0.0% |      79.4% |      79.5% |      79.5% |      79.5% |      79.5% |      79.5% |      79.5%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    1344487 |    1007056 |     946285 |    1009680 |     821618 |    1003414 |     949268 |    1053199
  num incorrect                      |      80143 |       6235 |       8266 |       6214 |      13164 |       6720 |       8466 |       5040
  misprediction rate                 |      5.63% |      0.62% |      0.87% |      0.61% |      1.58% |      0.67% |      0.88% |      0.48%
  mpki                               |       7.03 |       1.94 |       2.69 |       1.93 |       4.72 |       2.09 |       2.74 |       1.51
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    1262157 |      49122 |      59614 |      48959 |      89789 |      49292 |      61263 |      42918
    num misses                       |        177 |         25 |         26 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.05% |      0.04% |      0.05% |      0.03% |      0.05% |      0.04% |      0.06%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2490480 |     629984 |     616653 |     629480 |     591765 |     630532 |     617573 |     641650
    num misses                       |       1485 |        133 |        137 |        145 |        140 |        151 |        131 |        126
    miss rate                        |      0.06% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.13 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       1662 |        158 |        163 |        171 |        166 |        177 |        157 |        152
    num misses                       |        595 |        131 |        131 |        141 |        131 |        139 |        135 |        128
    miss rate                        |     35.80% |     82.91% |     80.37% |     82.46% |     78.92% |     78.53% |     85.99% |     84.21%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    1262157 |      49122 |      59614 |      48959 |      89789 |      49292 |      61263 |      42918
    num cache misses                 |       3228 |        188 |        188 |        186 |        187 |        186 |        186 |        185
    miss rate                        |      0.26% |      0.38% |      0.32% |      0.38% |      0.21% |      0.38% |      0.30% |      0.43%
    mpki                             |       0.28 |       0.06 |       0.06 |       0.06 |       0.07 |       0.06 |       0.06 |       0.06
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2490480 |     629984 |     616653 |     629480 |     591765 |     630532 |     617573 |     641650
    num cache misses                 |      37350 |      13081 |      13317 |      13040 |      13428 |      13213 |      13121 |      12895
    miss rate                        |      1.50% |      2.08% |      2.16% |      2.07% |      2.27% |      2.10% |      2.12% |      2.01%
    mpki                             |       3.27 |       4.06 |       4.33 |       4.04 |       4.82 |       4.11 |       4.25 |       3.87
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      42749 |      13393 |      13642 |      13358 |      14101 |      13785 |      13714 |      13448
    num cache misses                 |      30409 |      12082 |      12259 |      12050 |      12331 |      12203 |      12091 |      11997
    miss rate                        |     71.13% |     90.21% |     89.86% |     90.21% |     87.45% |     88.52% |     88.17% |     89.21%
    mpki                             |       2.67 |       3.75 |       3.98 |       3.74 |       4.42 |       3.80 |       3.92 |       3.60
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      32932 |      12214 |      12402 |      12182 |      12817 |      12589 |      12498 |      12368
    num cache misses                 |      23467 |       6767 |       6845 |       6675 |       7532 |       7230 |       7232 |       7194
    miss rate                        |     71.26% |     55.40% |     55.19% |     54.79% |     58.77% |     57.43% |     57.87% |     58.17%
    mpki                             |       2.06 |       2.10 |       2.22 |       2.07 |       2.70 |       2.25 |       2.34 |       2.16
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      10681 |          0 |          0 |          0 |      10620 |          0 |          0 |          0
  average dram access latency (ns)   |      61.31 |        inf |        inf |        inf |      61.31 |        inf |        inf |        inf
  average dram queueing delay        |       0.06 |       0.00 |       0.00 |       0.00 |       0.06 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10309 |        147 |        152 |        132 |        108 |        100 |        102 |         98
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1946 |       1885 |       1912 |       1933 |       2545 |       2373 |       2384 |       2297
