                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   20931750 |    3681554 |    3276028 |    3577672 |    3469168 |    3332747 |    3446629 |    3562871 |    3614770 |    3318847 |    3625426 |    3392866 |    3285949 |    2978322 |    2965950 |    3434250
  Cycles                             |   20478000 |   20478000 |   20478000 |   20478000 |   15358500 |   15358500 |   15358500 |   15358500 |   20478000 |   20478000 |   20478000 |   20478000 |   15358500 |   15358500 |   15358500 |   15358500
  IPC                                |       1.02 |       0.18 |       0.16 |       0.17 |       0.23 |       0.22 |       0.22 |       0.23 |       0.18 |       0.16 |       0.18 |       0.17 |       0.21 |       0.19 |       0.19 |       0.22
  Time (ns)                          |    5119500 |    5119500 |    5119500 |    5119500 |    5119500 |    5119500 |    5119500 |    5119500 |    5119500 |    5119500 |    5119500 |    5119500 |    5119500 |    5119500 |    5119500 |    5119500
  Idle time (ns)                     |       1649 |    4482674 |    4482796 |    4483249 |    4472960 |    4473368 |    4473346 |    4473533 |    4483453 |    4483762 |    4483855 |    4483888 |    4473889 |    4473969 |    4473982 |    4473672
  Idle time (%)                      |       0.0% |      87.6% |      87.6% |      87.6% |      87.4% |      87.4% |      87.4% |      87.4% |      87.6% |      87.6% |      87.6% |      87.6% |      87.4% |      87.4% |      87.4% |      87.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2264558 |    1167016 |     994435 |    1125066 |    1086958 |    1028471 |    1077998 |    1126228 |    1140182 |    1013638 |    1144255 |    1047777 |    1009864 |     870367 |     869833 |    1072516
  num incorrect                      |     158953 |       4581 |       9859 |       5566 |       6302 |       8126 |       6341 |       4968 |       5401 |       9367 |       5239 |       8205 |       8284 |      13676 |      13340 |       6740
  misprediction rate                 |      6.56% |      0.39% |      0.98% |      0.49% |      0.58% |      0.78% |      0.58% |      0.44% |      0.47% |      0.92% |      0.46% |      0.78% |      0.81% |      1.55% |      1.51% |      0.62%
  mpki                               |       7.59 |       1.24 |       3.01 |       1.56 |       1.82 |       2.44 |       1.84 |       1.39 |       1.49 |       2.82 |       1.45 |       2.42 |       2.52 |       4.59 |       4.50 |       1.96
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
